nu_Hz,hold_s,value
120.76923076923077,1.2,0.01697647420907489
120.76923076923077,1.3,0.015366005337971642
120.76923076923077,1.4,0.014004374656741835
120.76923076923077,1.5,0.012839744584797216
120.76923076923077,1.6,0.011833538777401705
120.76923076923077,1.7,0.010956490633225624
120.76923076923077,1.8,0.010186017964273176
120.76923076923077,1.9,0.00950443391971267
120.76923076923077,2.0,0.008897700194359308
120.76923076923077,2.1,0.008354540696166219
120.76923076923077,2.2,0.007865800148079466
120.76923076923077,2.3,0.00742397244355845
120.76923076923077,2.4,0.0070228487649006
120.76923076923077,2.5,0.006657251570317618
120.76923076923077,2.6,0.00632283105991679
120.76923076923077,2.7,0.006015907717396692
120.76923076923077,2.8,0.005733349252957646
120.76923076923077,2.9,0.005472473524931179
120.76923076923077,3.0,0.005230971287224827
126.92307692307692,0.1,0.22638656273441463
126.92307692307692,0.2,0.1166731952852666
126.92307692307692,0.3,0.0756748938677624
126.92307692307692,0.4,0.05481321173667801
126.92307692307692,0.5,0.04237341438744172
126.92307692307692,0.6,0.03419574615464891
126.92307692307692,0.7,0.02845161263648701
126.92307692307692,0.8,0.024218267445908735
126.92307692307692,0.9,0.020982507002445614
126.92307692307692,1.0,0.018437424700930547
126.92307692307692,1.1,0.01638885014736418
126.92307692307692,1.2,0.014708276898273798
126.92307692307692,1.3,0.013307460680383099
126.92307692307692,1.4,0.012123910998410497
126.92307692307692,1.5,0.011112205776787013
126.92307692307692,1.6,0.010238581923223281
126.92307692307692,1.7,0.009477450270344419
126.92307692307692,1.8,0.008809083642186527
126.92307692307692,1.9,0.008218043440311459
126.92307692307692,2.0,0.007692084434945642
126.92307692307692,2.1,0.007221377007634244
126.92307692307692,2.2,0.0067979448536214775
126.92307692307692,2.3,0.006415251854185298
126.92307692307692,2.4,0.006067894090313625
126.92307692307692,2.5,0.00575136717695108
126.92307692307692,2.6,0.005461888358238713
126.92307692307692,2.7,0.005196258957804786
126.92307692307692,2.8,0.004951756939178022
126.92307692307692,2.9,0.004726052190553251
126.92307692307692,3.0,0.004517139141988395
133.07692307692307,0.1,0.20479045608760604
133.07692307692307,0.2,0.10373657951182326
133.07692307692307,0.3,0.06680432108482216
133.07692307692307,0.4,0.04819895671189505
133.07692307692307,0.5,0.0371683652477542
133.07692307692307,0.6,0.02994428982736121
133.07692307692307,0.7,0.02488340573139765
133.07692307692307,0.8,0.021160947301848934
133.07692307692307,0.9,0.01832001373941192
133.07692307692307,1.0,0.016088190570651088
133.07692307692307,1.1,0.014293538611466988
133.07692307692307,1.2,0.012822483337986398
133.07692307692307,1.3,0.011597158114163399
133.07692307692307,1.4,0.010562495160938892
133.07692307692307,1.5,0.009678513380676951
133.07692307692307,1.6,0.008915523341805374
133.07692307692307,1.7,0.008251042655139172
133.07692307692307,1.8,0.00766775232625017
133.07692307692307,1.9,0.007152107503856863
133.07692307692307,2.0,0.006693371431512088
133.07692307692307,2.1,0.006282930026669068
133.07692307692307,2.2,0.005913796737464516
133.07692307692307,2.3,0.005580249017703763
133.07692307692307,2.4,0.005277557497228699
133.07692307692307,2.5,0.005001781508292153
133.07692307692307,2.6,0.0047496128231201695
133.07692307692307,2.7,0.004518254898032655
133.07692307692307,2.8,0.004305328595170938
133.07692307692307,2.9,0.004108797876709453
133.07692307692307,3.0,0.003926910725256195
139.23076923076923,0.1,0.1855276347707571
139.23076923076923,0.2,0.09253305362952968
139.23076923076923,0.3,0.05921468173617999
139.23076923076923,0.4,0.0425770790382999
139.23076923076923,0.5,0.032762615382947675
139.23076923076923,0.6,0.02635596350163595
139.23076923076923,0.7,0.02187802815873184
139.23076923076923,0.8,0.018589957211292835
139.23076923076923,0.9,0.01608384136660539
139.23076923076923,1.0,0.01411710821284273
139.23076923076923,1.1,0.01253696756433012
139.23076923076923,1.2,0.01124266108411563
139.23076923076923,1.3,0.01016520353384013
139.23076923076923,1.4,0.009255864290102991
139.23076923076923,1.5,0.008479297981707656
139.23076923076923,1.6,0.007809279841672532
139.23076923076923,1.7,0.007225965774192303
139.23076923076923,1.8,0.006714079090187481
139.23076923076923,1.9,0.006261679069064387
139.23076923076923,2.0,0.005859305387769258
139.23076923076923,2.1,0.005499371550966742
139.23076923076923,2.2,0.005175727011200734
139.23076923076923,2.3,0.0048833358853909515
139.23076923076923,2.4,0.004618037730413888
139.23076923076923,2.5,0.004376367023804965
139.23076923076923,2.6,0.004155415272433754
139.23076923076923,2.7,0.003952724499335325
139.23076923076923,2.8,0.0037662041182621856
139.23076923076923,2.9,0.0035940654421125254
139.23076923076923,3.0,0.0034347696291479332
145.3846153846154,0.1,0.16834754229137852
145.3846153846154,0.2,0.08280220716153308
145.3846153846154,0.3,0.05269285132551344
145.3846153846154,0.4,0.03777403186517228
145.3846153846154,0.5,0.029012185385160493
145.3846153846154,0.6,0.023308949570360865
145.3846153846154,0.7,0.019330633619010943
145.3846153846154,0.8,0.01641374989185021
145.3846153846154,0.9,0.014193085064572111
145.3846153846154,1.0,0.012451947405016758
145.3846153846154,1.1,0.011054090984417293
145.3846153846154,1.2,0.009909796814901133
145.3846153846154,1.3,0.008957710769866034
145.3846153846154,1.4,0.008154535995903475
145.3846153846154,1.5,0.007468895036365038
