power_factor,tau_s,value
0.58,1.0672413793103448,1536.467541755988
0.58,1.1689655172413793,1379.6384907204583
0.58,1.2706896551724138,1246.9123697214477
0.58,1.3724137931034484,1132.2873929923244
0.58,1.4741379310344827,1032.7659279981522
0.58,1.5758620689655172,947.1738739374882
0.58,1.6775862068965517,869.9288945738213
0.58,1.7793103448275862,801.3874751151097
0.58,1.8810344827586207,741.2661944359106
0.58,1.9827586206896552,685.858241301893
0.58,2.0844827586206898,636.9730689745561
0.58,2.1862068965517243,592.5863940097508
0.58,2.287931034482759,550.9186717867517
0.58,2.389655172413793,513.9150718827664
0.58,2.4913793103448274,479.7039356043804
0.58,2.593103448275862,448.07592105698495
0.58,2.6948275862068964,418.9157028717493
0.58,2.796551724137931,391.87136319416777
0.58,2.8982758620689655,366.61781220668377
0.58,3.0,343.0407804440629
0.61,0.05,9263.188118577453
0.61,0.15172413793103448,7097.463288132631
0.61,0.253448275862069,5520.384710962205
0.61,0.35517241379310344,4369.241654654381
0.61,0.45689655172413796,3577.0999170541118
0.61,0.5586206896551724,2992.6368877866744
0.61,0.6603448275862069,2556.121256507889
0.61,0.7620689655172413,2205.549695691944
0.61,0.8637931034482759,1932.6663320902708
0.61,0.9655172413793104,1704.9970631271576
0.61,1.0672413793103448,1520.9022326699064
0.61,1.1689655172413793,1365.1754124355411
0.61,1.2706896551724138,1233.5308256161766
0.61,1.3724137931034484,1120.0051232605297
0.61,1.4741379310344827,1023.5866498332639
0.61,1.5758620689655172,936.9291427147577
0.61,1.6775862068965517,862.2974402986051
0.61,1.7793103448275862,794.6297244770603
0.61,1.8810344827586207,735.1882537917941
0.61,1.9827586206896552,680.5346620058683
0.61,2.0844827586206898,632.2779056396118
0.61,2.1862068965517243,588.503895927242
0.61,2.287931034482759,548.4419120771342
0.61,2.389655172413793,511.9229010294175
0.61,2.4913793103448274,478.197340655415
0.61,2.593103448275862,447.03983189040537
0.61,2.6948275862068964,418.3303372639982
0.61,2.796551724137931,391.7144951720172
0.61,2.8982758620689655,366.86835796749756
0.61,3.0,343.68371638705844
0.64,0.05,9567.664066407815
0.64,0.15172413793103448,7153.6610010911045
0.64,0.253448275862069,5510.091898480224
0.64,0.35517241379310344,4369.834416816002
0.64,0.45689655172413796,3562.389686525443
0.64,0.5586206896551724,2971.9839554962355
0.64,0.6603448275862069,2533.7066054770517
0.64,0.7620689655172413,2189.9452711806516
0.64,0.8637931034482759,1911.943512558168
0.64,0.9655172413793104,1690.0020003316895
0.64,1.0672413793103448,1506.7187022695766
0.64,1.1689655172413793,1354.8564014813514
0.64,1.2706896551724138,1223.9451320616922
0.64,1.3724137931034484,1111.233971925852
0.64,1.4741379310344827,1015.4504477424061
0.64,1.5758620689655172,929.6513584414365
0.64,1.6775862068965517,855.695355760768
0.64,1.7793103448275862,790.1243343540305
0.64,1.8810344827586207,730.0606911958821
0.64,1.9827586206896552,677.2512354804087
0.64,2.0844827586206898,629.5130034711337
0.64,2.1862068965517243,586.2819823251737
0.64,2.287931034482759,546.7002604799627
0.64,2.389655172413793,510.6756428918859
0.64,2.4913793103448274,477.390402204461
0.64,2.593103448275862,446.68714405592414
0.64,2.6948275862068964,418.4084275061018
0.64,2.796551724137931,392.2066042295894
0.64,2.8982758620689655,368.33154378888526
0.64,3.0,345.50092016263716
0.67,0.05,9555.412015103364
0.67,0.15172413793103448,7203.099263152734
0.67,0.253448275862069,5501.591173796155
0.67,0.35517241379310344,4344.677137124461
0.67,0.45689655172413796,3548.6921838340177
0.67,0.5586206896551724,2964.385282818351
0.67,0.6603448275862069,2521.389005833342
0.67,0.7620689655172413,2176.3192541565395
0.67,0.8637931034482759,1902.9331859533145
0.67,0.9655172413793104,1680.6556611086412
0.67,1.0672413793103448,1497.6733836805665
