t_ms,N,N0
434.78239,188808,136550
435.12474,188785,136469
435.46708,188763,136354
435.80943,188741,136375
436.15178,188718,136494
436.49413,188696,136376
436.83648,188674,136366
437.17883,188651,136489
437.52117,188629,136567
437.86352,188607,136704
438.20587,188584,136702
438.54822,188562,136523
438.89057,188540,136309
439.23292,188518,136187
439.57526,188495,136363
439.91761,188473,136292
440.25996,188451,136259
440.60231,188429,136257
440.94466,188406,136299
441.28701,188384,136308
441.62935,188362,136313
441.97170,188339,136280
442.31405,188317,136335
442.65640,188295,136250
442.99875,188272,136403
443.34110,188250,136214
443.68344,188228,136140
444.02579,188206,136085
444.36814,188184,136074
444.71049,188162,135924
445.05284,188139,135811
445.39519,188117,135905
445.73753,188095,135855
446.07988,188073,135924
446.42223,188051,135887
446.76458,188029,135826
447.10693,188006,135878
447.44928,187984,135953
447.79162,187962,136058
448.13397,187940,136131
448.47632,187918,136101
448.81867,187895,136071
449.16102,187873,136066
449.50337,187851,136009
449.84571,187829,135911
450.18806,187807,135849
450.53041,187785,135772
450.87276,187763,135823
451.21511,187741,135643
451.55746,187719,135596
451.89980,187697,135651
452.24215,187675,135630
452.58450,187653,135591
452.92685,187631,135613
453.26920,187608,135575
453.61155,187586,135642
453.95389,187564,135645
454.29624,187542,135646
454.63859,187520,135655
454.98094,187498,135615
455.32329,187476,135614
455.66564,187454,135647
456.00798,187432,135608
456.35033,187410,135474
456.69268,187388,135230
457.03503,187366,135335
457.37738,187344,135318
457.71973,187322,135329
458.06207,187300,135400
458.40442,187278,135449
458.74677,187256,135468
459.08912,187234,135375
459.43147,187212,135351
459.77382,187190,135319
460.11616,187168,135333
460.45851,187146,135337
460.80086,187124,135278
461.14321,187102,135254
461.48556,187080,135274
461.82791,187058,135339
462.17025,187036,135428
462.51260,187014,135366
462.85495,186992,135367
463.19730,186970,135287
463.53965,186948,135228
463.88200,186927,135366
464.22434,186905,135312
464.56669,186883,135280
464.90904,186861,135207
465.25139,186839,135285
465.59374,186818,135202
