t_ms,N,N0
327.28501,231926,191968
327.62736,231911,191985
327.96971,231895,192006
328.31205,231879,191992
328.65440,231863,192110
328.99675,231848,192168
329.33910,231832,191967
329.68145,231816,191879
330.02380,231800,191831
330.36614,231785,191635
330.70849,231769,191678
331.05084,231753,191772
331.39319,231738,191811
331.73554,231722,191797
332.07789,231707,191649
332.42023,231691,191627
332.76258,231675,191785
333.10493,231660,191860
333.44728,231644,191820
333.78963,231629,191881
334.13198,231613,191779
334.47432,231598,191751
334.81667,231582,191669
335.15902,231567,191621
335.50137,231551,191710
335.84372,231536,191652
336.18607,231520,191539
336.52842,231505,191680
336.87076,231489,191681
337.21311,231474,191534
337.55546,231458,191362
337.89781,231443,191497
338.24016,231427,191673
338.58251,231412,191705
338.92485,231396,191752
339.26720,231381,191676
339.60955,231365,191541
339.95190,231350,191440
340.29425,231335,191526
340.63660,231319,191605
340.97894,231304,191708
341.32129,231288,191712
341.66364,231273,191558
342.00599,231258,191621
342.34834,231242,191554
342.69069,231227,191487
343.03303,231211,191417
343.37538,231196,191379
343.71773,231181,191429
344.06008,231166,191318
344.40243,231150,191339
344.74478,231135,191359
345.08712,231120,191347
345.42947,231104,191441
345.77182,231089,191448
346.11417,231074,191352
346.45652,231059,191289
346.79887,231044,191361
347.14121,231028,191475
347.48356,231013,191452
347.82591,230998,191386
348.16826,230983,191167
348.51061,230968,191162
348.85296,230953,191370
349.19530,230937,191411
349.53765,230922,191430
349.88000,230907,191377
350.22235,230892,191404
350.56470,230877,191426
350.90705,230862,191368
351.24939,230847,191337
351.59174,230832,191254
351.93409,230816,191128
352.27644,230801,191252
352.61879,230786,191216
352.96114,230771,191156
353.30348,230756,191227
353.64583,230741,191032
353.98818,230726,190898
354.33053,230711,190901
354.67288,230696,191028
355.01523,230681,191028
355.35757,230666,191088
355.69992,230651,191073
356.04227,230636,191187
356.38462,230621,191404
356.72697,230606,191387
357.06932,230591,191422
357.41166,230576,191346
357.75401,230561,191179
358.09636,230546,191009
358.43871,230531,190764
358.78106,230516,190658
359.12341,230501,190689
359.46575,230486,190691
359.80810,230471,190628
360.15045,230456,190739
360.49280,230442,190818
360.83515,230427,190783
361.17750,230412,190752
361.51984,230397,190895
361.86219,230382,191023
362.20454,230367,190952
362.54689,230353,190942
362.88924,230338,190983
363.23159,230323,190987
363.57393,230308,190921
363.91628,230293,190941
364.25863,230279,190764
364.60098,230264,190710
364.94333,230249,190613
365.28568,230234,190580
365.62802,230219,190713
365.97037,230205,190892
366.31272,230190,190984
366.65507,230175,191053
366.99742,230160,190790
367.33977,230146,190665
367.68211,230131,190707
368.02446,230116,190701
368.36681,230101,190833
368.70916,230087,190923
369.05151,230072,190943
369.39386,230057,190915
369.73620,230043,190990
370.07855,230028,191026
370.42090,230013,191046
370.76325,229999,190897
371.10560,229984,190580
371.44795,229969,190476
371.79029,229955,190238
372.13264,229940,190396
372.47499,229926,190390
372.81734,229911,190551
373.15969,229896,190733
373.50204,229882,190849
373.84438,229867,190820
374.18673,229853,190855
374.52908,229838,190875
