t_ms,N,N0
322.83448,191677,154648
323.17683,191656,154873
323.51918,191635,154930
323.86153,191614,154868
324.20387,191593,154804
324.54622,191572,154736
324.88857,191551,154719
325.23092,191530,154687
325.57327,191508,154735
325.91562,191487,154697
326.25796,191466,154659
326.60031,191445,154553
326.94266,191424,154590
327.28501,191403,154630
327.62736,191382,154699
327.96971,191361,154657
328.31205,191339,154573
328.65440,191318,154522
328.99675,191297,154680
329.33910,191276,154684
329.68145,191254,154701
330.02380,191233,154654
330.36614,191212,154538
330.70849,191191,154418
331.05084,191170,154419
331.39319,191149,154417
331.73554,191128,154398
332.07789,191107,154409
332.42023,191086,154320
332.76258,191065,154343
333.10493,191044,154441
333.44728,191023,154437
333.78963,191002,154367
334.13198,190981,154239
334.47432,190960,154082
334.81667,190939,154150
335.15902,190918,154283
335.50137,190897,154446
335.84372,190876,154457
336.18607,190855,154399
336.52842,190834,154454
336.87076,190813,154282
337.21311,190792,154230
337.55546,190771,154135
337.89781,190750,154086
338.24016,190729,154051
338.58251,190708,154265
338.92485,190687,154371
339.26720,190666,154359
339.60955,190645,154277
339.95190,190624,154207
340.29425,190603,154146
340.63660,190582,154077
340.97894,190561,153998
341.32129,190540,153982
341.66364,190520,153948
342.00599,190499,154013
342.34834,190478,153946
342.69069,190457,153946
343.03303,190436,153797
343.37538,190415,154038
343.71773,190394,154154
344.06008,190373,154166
344.40243,190352,154093
344.74478,190331,154157
345.08712,190310,154195
345.42947,190289,154063
345.77182,190268,153993
346.11417,190247,153920
346.45652,190227,153740
346.79887,190206,153762
347.14121,190185,153914
347.48356,190164,153991
347.82591,190143,153846
348.16826,190123,153865
348.51061,190102,153832
348.85296,190081,153697
349.19530,190060,153674
349.53765,190040,153609
349.88000,190019,153734
350.22235,189998,153686
350.56470,189977,153642
350.90705,189956,153654
351.24939,189935,153669
351.59174,189915,153734
351.93409,189894,153748
352.27644,189873,153623
352.61879,189852,153577
352.96114,189831,153664
353.30348,189810,153652
353.64583,189790,153665
353.98818,189769,153563
354.33053,189748,153520
354.67288,189728,153496
355.01523,189707,153533
355.35757,189686,153491
355.69992,189666,153480
356.04227,189645,153521
356.38462,189624,153560
356.72697,189604,153426
357.06932,189583,153323
357.41166,189562,153304
357.75401,189541,153346
358.09636,189521,153516
358.43871,189500,153410
358.78106,189479,153420
359.12341,189459,153506
359.46575,189438,153449
359.80810,189417,153415
360.15045,189396,153229
360.49280,189376,153220
360.83515,189355,153270
361.17750,189334,153266
361.51984,189314,153263
361.86219,189293,153217
362.20454,189273,153200
