t_ms,N,N0
310.85229,290075,244345
311.19464,290050,244325
311.53699,290025,244293
311.87933,290000,244508
312.22168,289975,244588
312.56403,289950,244707
312.90638,289925,244751
313.24873,289900,244496
313.59108,289875,244262
313.93342,289850,244125
314.27577,289825,243995
314.61812,289800,244121
314.96047,289775,244167
315.30282,289750,244206
315.64517,289725,244170
315.98751,289700,244495
316.32986,289675,244655
316.67221,289650,244451
317.01456,289625,244228
317.35691,289600,244095
317.69926,289575,244062
318.04160,289551,244183
318.38395,289526,244279
318.72630,289501,244177
319.06865,289476,244141
319.41100,289451,244018
319.75335,289426,243823
320.09569,289401,243684
320.43804,289376,243812
320.78039,289352,243828
321.12274,289327,243927
321.46509,289302,244093
321.80744,289277,244268
322.14978,289253,244187
322.49213,289228,244122
322.83448,289203,244222
323.17683,289178,244189
323.51918,289153,244194
323.86153,289129,244133
324.20387,289104,244097
324.54622,289079,243853
324.88857,289054,243524
325.23092,289030,243395
325.57327,289005,243587
325.91562,288980,243585
326.25796,288955,243800
326.60031,288931,243947
326.94266,288906,244087
327.28501,288881,244185
327.62736,288857,244170
327.96971,288832,243975
328.31205,288807,243951
328.65440,288783,243950
328.99675,288758,243648
329.33910,288733,243653
329.68145,288709,243377
330.02380,288684,243371
330.36614,288659,243473
330.70849,288635,243673
331.05084,288610,243631
331.39319,288585,243481
331.73554,288561,243543
332.07789,288536,243535
332.42023,288512,243631
332.76258,288487,243790
333.10493,288463,243714
333.44728,288438,243544
333.78963,288413,243516
334.13198,288389,243497
334.47432,288364,243431
334.81667,288340,243418
335.15902,288315,243494
335.50137,288291,243503
335.84372,288266,243308
336.18607,288242,243226
336.52842,288217,243240
336.87076,288192,243283
337.21311,288168,243225
337.55546,288143,243494
337.89781,288119,243614
338.24016,288094,243602
338.58251,288069,243574
338.92485,288045,243451
339.26720,288020,243395
339.60955,287995,243266
339.95190,287970,243305
340.29425,287946,243236
340.63660,287921,243130
340.97894,287896,243259
341.32129,287871,243206
341.66364,287847,243385
342.00599,287822,243519
342.34834,287797,243483
342.69069,287772,243287
343.03303,287747,242919
343.37538,287722,242952
343.71773,287698,243043
344.06008,287673,242969
344.40243,287648,242998
344.74478,287623,242974
345.08712,287598,242999
345.42947,287574,243018
345.77182,287549,242801
346.11417,287524,242707
346.45652,287499,242757
346.79887,287474,242852
347.14121,287449,242967
347.48356,287424,243024
347.82591,287399,242833
348.16826,287374,242751
348.51061,287349,242703
348.85296,287324,242816
