t_ms,N,N0
276.04022,252248,228925
276.35642,252172,228866
276.67262,252280,228986
276.98881,252717,229421
277.30501,252633,229514
277.62121,252637,229613
277.93741,252594,229537
278.25360,252727,229569
278.56980,252609,229357
278.88600,252730,229578
279.20219,253003,229874
279.51839,253105,229967
279.83459,253331,230098
280.15079,253134,229914
280.46698,253051,229879
280.78318,253479,230319
281.09938,252950,229630
281.41558,253488,230172
281.73177,253520,230274
282.04797,253400,230227
282.36417,253841,230711
282.68036,253901,230614
282.99656,253942,230646
283.31276,254009,230833
283.62896,254003,230847
283.94515,254326,231239
284.26135,254236,231103
284.57755,254034,230840
284.89375,254197,231050
285.20994,254759,231555
285.52614,254833,231730
285.84234,254822,231655
286.15853,254843,231724
286.47473,254977,231782
286.79093,254815,231615
287.10713,254978,231820
287.42332,255114,231849
287.73952,255121,231715
288.05572,255175,231782
288.37192,255239,231963
288.68811,255198,231878
289.00431,255409,231917
289.32051,255523,232224
289.63670,255597,232175
289.95290,255703,232393
290.26910,255582,232435
290.58530,255842,232697
290.90149,255937,232830
291.21769,256167,232950
291.53389,256054,232952
291.85009,256250,233104
292.16628,256536,233374
292.48248,256425,233374
292.79868,256420,233388
293.11487,256634,233509
293.43107,256389,233271
293.74727,256544,233231
294.06347,256730,233393
294.37966,256809,233484
294.69586,256687,233395
295.01206,256620,233318
295.32826,256873,233601
295.64445,257157,234018
295.96065,257398,234367
296.27685,257534,234465
296.59304,257340,234254
296.90924,257359,234305
297.22544,257619,234606
297.54164,257401,234286
297.85783,257402,234303
298.17403,257527,234362
298.49023,257835,234735
298.80643,257657,234541
299.12262,257799,234646
299.43882,257832,234636
299.75502,257991,234650
300.07121,258002,234638
300.38741,257897,234674
300.70361,258028,234765
301.01981,258239,235113
301.33600,258319,235191
301.65220,258270,235064
301.96840,258207,234966
302.28460,258559,235339
302.60079,258811,235549
302.91699,258703,235560
303.23319,258534,235251
303.54938,258819,235651
303.86558,259047,235728
304.18178,259022,235682
304.49798,259080,235670
304.81417,259176,235886
305.13037,259032,235953
305.44657,259280,236108
305.76277,259402,236246
306.07896,259717,236660
306.39516,259650,236606
306.71136,259797,236673
307.02755,260042,236841
307.34375,259666,236570
307.65995,260030,237101
307.97615,260231,237209
308.29234,259862,236824
308.60854,260150,236926
308.92474,260107,236950
309.24094,260205,237011
309.55713,260337,237191
309.87333,260617,237473
310.18953,260396,237227
310.50573,261016,237861
310.82192,260606,237504
311.13812,260775,237673
311.45432,260863,237728
311.77051,260960,237967
312.08671,261278,238195
312.40291,261281,238185
312.71911,261173,238065
313.03530,261382,238409
313.35150,261676,238604
313.66770,261696,238540
313.98390,261783,238488
314.30009,261663,238442
314.61629,261626,238382
314.93249,261705,238356
315.24868,261876,238630
315.56488,262056,238751
315.88108,262081,238843
316.19728,262169,238941
316.51347,262363,239153
316.82967,262054,238891
317.14587,262200,239215
317.46207,262342,239332
317.77826,262353,239470
318.09446,262338,239301
318.41066,262667,239595
318.72685,262707,239410
319.04305,262618,239433
319.35925,263036,239878
319.67545,262907,239893
319.99164,262824,239754
320.30784,262872,239794
320.62404,263144,240067
320.94024,263100,240007
321.25643,263198,240119
321.57263,263476,240416
321.88883,263425,240309
322.20502,263226,240222
322.52122,263176,240167
322.83742,263388,240271
323.15362,263710,240540
323.46981,263650,240603
323.78601,263404,240303
324.10221,263539,240410
324.41841,263623,240479
324.73460,264045,240814
325.05080,264014,240954
325.36700,264233,241116
325.68319,264285,241021
325.99939,264444,241254
326.31559,264316,241154
326.63179,264740,241492
326.94798,264662,241518
327.26418,264437,241401
327.58038,264582,241673
327.89658,264387,241365
328.21277,264361,241250
328.52897,264746,241599
328.84517,264737,241556
329.16136,265326,242160
329.47756,265166,242061
329.79376,265152,241867
330.10996,264975,241667
330.42615,265096,241913
330.74235,265030,241919
331.05855,265287,242135
331.37475,265601,242408
331.69094,265764,242508
332.00714,265705,242561
332.32334,265827,242824
332.63953,265982,242926
332.95573,265564,242493
333.27193,265703,242648
333.58813,265917,243008
333.90432,266123,243167
334.22052,266263,243377
334.53672,266529,243664
334.85292,266598,243699
335.16911,266336,243529
335.48531,266223,243322
335.80151,266366,243436
336.11770,266640,243643
336.43390,266733,243695
336.75010,267004,244024
337.06630,266953,243890
337.38249,266778,243774
337.69869,266680,243510
338.01489,266964,243847
338.33109,267126,243853
338.64728,266900,243700
338.96348,267161,244016
339.27968,267195,243992
339.59587,267323,244112
339.91207,267252,244048
340.22827,267599,244340
340.54447,267722,244473
340.86066,267535,244342
341.17686,268055,244948
341.49306,267932,244698
341.80926,267881,244876
342.12545,267827,244783
342.44165,268092,245026
342.75785,267961,244947
343.07404,268089,244964
343.39024,268019,244950
343.70644,268496,245405
344.02264,268330,245442
344.33883,268319,245533
344.65503,268214,245437
344.97123,268243,245378
345.28743,268575,245820
345.60362,268829,245944
345.91982,268831,245737
346.23602,268991,245853
346.55221,268815,245751
346.86841,268901,245871
347.18461,268745,245635
347.50081,268784,245708
347.81700,269093,246030
348.13320,268885,245653
348.44940,269327,246291
348.76560,269576,246415
349.08179,269421,246170
349.39799,269636,246395
349.71419,269910,246776
350.03038,269835,246697
350.34658,269890,246698
350.66278,269816,246623
350.97898,269915,246657
351.29517,270246,246888
351.61137,270033,246756
351.92757,269980,246862
352.24377,270083,246938
352.55996,270306,247298
352.87616,270513,247515
353.19236,270526,247394
353.50855,270528,247554
353.82475,270792,247704
354.14095,270667,247578
354.45715,270636,247666
354.77334,270710,247804
355.08954,270520,247554
