t_ms,N,N0
253.59022,129050,100201
253.90641,129091,100272
254.22261,128695,100028
254.53881,128595,99958.4
254.85500,128247,99686.4
255.17120,128169,99590.2
255.48740,128046,99582
255.80360,127939,99698
256.11979,127775,99586.5
256.43599,127483,99461.5
256.75219,127280,99300.1
257.06839,127053,99125.5
257.38458,126725,98890.8
257.70078,126782,98977
258.01698,126808,99137.3
258.33317,126631,99072.7
258.64937,126397,98922
258.96557,126065,98693.9
259.28177,126027,98769.7
259.59796,126019,98909.5
259.91416,125692,98606.3
260.23036,125457,98483
260.54656,125269,98415.9
260.86275,125141,98340.2
261.17895,124879,98080.8
261.49515,124693,98033.6
261.81134,124300,97857.1
262.12754,124073,97611.6
262.44374,124216,97750.8
262.75994,123911,97602.3
263.07613,123330,97255.3
263.39233,122997,96992.5
263.70853,122995,97128
264.02473,122770,96971.2
264.34092,122511,96683.6
264.65712,122350,96721.2
264.97332,122179,96510.6
265.28951,121870,96270.4
265.60571,121503,95958.2
265.92191,121617,96133.8
266.23811,121382,96072.5
266.55430,121600,96464.6
266.87050,121757,96729.1
267.18670,121420,96553.8
267.50290,121342,96739.1
267.81909,121273,96681.5
268.13529,121494,96918.7
268.45149,121152,96585.7
268.76768,121282,96665.1
269.08388,121197,96581.7
269.40008,121113,96430.8
269.71628,121265,96557.8
270.03247,120958,96167
270.34867,120970,96112.4
270.66487,120774,96076.3
270.98107,120772,96034.1
271.29726,120692,96076.9
271.61346,120625,95983.8
271.92966,120542,95822.3
272.24585,120430,95709.6
272.56205,120612,95927.1
272.87825,120518,95824.6
273.19445,120265,95642
273.51064,120449,95660.8
273.82684,120524,95675.7
274.14304,120405,95567.5
274.45924,120163,95398.9
274.77543,120185,95316.4
275.09163,120245,95396.1
275.40783,120182,95410.9
275.72402,120198,95378
276.04022,120143,95247.3
276.35642,120126,95189.7
276.67262,120007,95147
276.98881,120005,95217.1
277.30501,120017,95292.2
277.62121,120132,95436.3
277.93741,120033,95335.4
278.25360,120051,95361.3
278.56980,119884,95155.6
278.88600,119759,95107.7
279.20219,119925,95307.1
279.51839,119871,95277
279.83459,120011,95284.5
280.15079,120005,95365.7
280.46698,119821,95145.2
280.78318,120042,95390.1
281.09938,119639,94954.4
281.41558,119825,95069.9
281.73177,119895,95177.2
282.04797,119890,95184.9
282.36417,120023,95418.5
282.68036,120042,95355.8
282.99656,120027,95299.2
283.31276,120046,95316.8
283.62896,119992,95344.3
283.94515,120083,95409.4
284.26135,120058,95261.7
284.57755,119832,95117.5
284.89375,119961,95231
285.20994,120078,95389
285.52614,120032,95460.3
285.84234,120094,95502.6
286.15853,120169,95580.3
286.47473,120078,95368.1
286.79093,120025,95211.3
287.10713,119890,95201.5
287.42332,119844,95089
287.73952,119949,95125.9
288.05572,119856,95030.8
288.37192,119900,95064.7
288.68811,119576,94803.4
289.00431,119819,94881.2
289.32051,119689,94919.1
289.63670,119732,94899.1
289.95290,119768,94942.8
290.26910,119670,94959.1
290.58530,119717,94991.2
290.90149,119888,95150
291.21769,119907,95313.9
291.53389,119591,95007.9
291.85009,119633,94915.6
292.16628,119606,94924.2
292.48248,119482,94827.2
292.79868,119421,94757.3
293.11487,119566,94789.1
293.43107,119502,94736.5
293.74727,119621,94754.5
