t_ms,B_uG,Lz_m6,Lz_m5,Lz_m4,dphi_m5,dphi_m4,w_m5,w_m4,r_ring_m5,r_ring_m4
189.9008,63.0000,-0.000001,-0.952790,-1.743444,+2.927523,-2.633175,-1.000000,-2.000000,3.0437,3.3303
191.7094,63.0000,+0.000006,-0.949898,-1.708288,+3.024685,-0.543907,-1.000000,-2.000000,2.9635,3.0024
193.5179,63.0000,-0.000044,-0.946742,-1.800032,-3.049380,-0.103823,-1.000000,-2.000000,3.1138,4.2004
195.3265,63.0000,-0.000017,-0.956961,-1.689365,-2.709123,-0.198818,-1.000000,-2.000000,2.9099,3.3413
197.1351,63.0000,+0.000015,-0.953274,-1.761066,+2.941480,+0.213305,-1.000000,-2.000000,3.5982,3.6456
198.9437,63.0000,-0.000036,-0.947673,-1.684827,+3.092837,-1.120457,-1.000000,-2.000000,3.2293,3.4845
200.7523,63.0000,-0.000014,-0.952880,-1.678127,-2.212911,-0.370195,-1.000000,-2.000000,3.3495,3.2218
202.5608,63.0000,+0.000011,-0.943721,-1.756030,-2.747523,-2.993925,-1.000000,-2.000000,2.7420,3.3160
204.3694,63.0000,-0.000024,-0.947040,-1.756914,-3.098955,-0.560497,-1.000000,-2.000000,3.1252,2.8126
206.1780,63.0000,-0.000042,-0.946524,-1.696127,+2.965772,+0.586562,-1.000000,-2.000000,2.4750,2.4176
207.9866,63.0000,-0.000029,-0.951734,-1.687473,-3.075496,-1.246095,-1.000000,-2.000000,3.3194,3.3600
209.7951,63.0000,+0.000065,-0.940706,-1.655874,-3.017392,+1.967532,-1.000000,-2.000000,2.6305,3.4508
211.6037,63.0000,-0.000013,-0.945587,-1.705741,+2.990152,+2.679726,-1.000000,-1.000000,3.1573,2.7527
213.4123,63.0000,+0.000018,-0.939551,-1.766024,-3.056241,-0.978437,-1.000000,-2.000000,2.8543,2.8209
215.2209,63.0000,+0.000066,-0.945892,-1.624417,-3.097453,+0.788777,-1.000000,-2.000000,2.8872,3.7139
217.0295,63.0000,-0.000058,-0.931332,-1.749830,+3.096336,+2.054393,-1.000000,-2.000000,2.7782,3.5078
