eps_pct,lab_NBEC,opt_NBEC
1.0,228634.42776862255,787276.0641631914
1.0,230141.50455784137,797074.3176781703
1.0,228636.1059541434,795699.3491795895
1.0,226664.69773939793,791717.751907109
1.0,228832.48175034949,790711.7997873075
1.0,227044.1959830886,795128.7730427696
1.0,230090.16446300937,794212.1520413148
1.0,230957.0373573367,806988.4011824129
1.0,228095.02417201118,790795.9962951879
1.0,228518.62517265984,786492.1362295898
1.0,229322.48588099843,798685.9566663355
1.0,228479.96338720704,801366.8256299791
1.0,230207.30014678848,785882.3932370447
1.0,231620.51791703177,799299.5977351451
1.0,230828.22177291915,801420.5529916724
1.0,227765.1156204487,793253.527871205
1.0,230993.3396982425,799435.690777026
1.0,229517.4264063921,796259.3413740392
1.0,226461.5158377774,795475.8645010401
1.0,228317.3170748522,796997.3557064137
1.0,229571.95095272054,793592.6261783423
1.0,227276.92482467854,790939.3419487318
1.0,228083.35758170782,791029.9136184853
