Omega,frame,t,norm,Fz,Lz,peak,pop_c1,pop_c2,pop_c3,pop_c4,pop_c5,pop_c6,pop_c7,pop_c8,pop_c9,pop_c10,pop_c11,pop_c12,pop_c13
0.5000,88,8.740000e+00,9.965722e-01,5.605759e+00,,NaN,7.260205e-01,2.038967e-01,4.804792e-02,1.533954e-02,5.261107e-03,9.536475e-04,2.923273e-04,1.401448e-04,3.586248e-05,1.006821e-05,2.042871e-06,2.054254e-07,8.636488e-09
0.5000,89,8.840000e+00,9.965417e-01,5.598011e+00,,NaN,7.270973e-01,1.976999e-01,5.083836e-02,1.672911e-02,5.945207e-03,1.207800e-03,2.745253e-04,1.496800e-04,4.326914e-05,1.204780e-05,2.555079e-06,2.750111e-07,1.238091e-08
0.5000,90,8.940000e+00,9.965120e-01,5.587487e+00,,NaN,7.261835e-01,1.931218e-01,5.374557e-02,1.825578e-02,6.696228e-03,1.506200e-03,2.683777e-04,1.533555e-04,5.111216e-05,1.450253e-05,3.187574e-06,3.660303e-07,1.765165e-08
0.5000,91,9.040000e+00,9.964826e-01,5.574311e+00,,1.019854e-02,7.233070e-01,1.902504e-01,5.664567e-02,1.992099e-02,7.522976e-03,1.842120e-03,2.786942e-04,1.515316e-04,5.873221e-05,1.744843e-05,3.970542e-06,4.845833e-07,2.497541e-08
0.5000,92,9.140000e+00,9.964531e-01,5.558632e+00,,NaN,7.185538e-01,1.890720e-01,5.946770e-02,2.171433e-02,8.436915e-03,2.209407e-03,3.085408e-04,1.453128e-04,6.546000e-05,2.083874e-05,4.932760e-06,6.379533e-07,3.502260e-08
0.5000,93,9.240000e+00,9.964231e-01,5.540624e+00,,NaN,7.120601e-01,1.894858e-01,6.219146e-02,2.361187e-02,9.449661e-03,2.603331e-03,3.590848e-04,1.363834e-04,7.072407e-05,2.456573e-05,6.096798e-06,8.342793e-07,4.862885e-08
0.5000,94,9.340000e+00,9.963922e-01,5.520487e+00,,NaN,7.040023e-01,1.913188e-01,6.484232e-02,2.557891e-02,1.056884e-02,3.021063e-03,4.297238e-04,1.268059e-04,7.415633e-05,2.847714e-05,7.475227e-06,1.082001e-06,6.680069e-08
0.5000,95,9.440000e+00,9.963599e-01,5.498440e+00,,NaN,6.945865e-01,1.943386e-01,6.748683e-02,2.757674e-02,1.179392e-02,3.461530e-03,5.184258e-04,1.187824e-04,7.567654e-05,3.240414e-05,9.068989e-06,1.389241e-06,9.070166e-08
0.5000,96,9.540000e+00,9.963258e-01,5.474702e+00,,NaN,6.840327e-01,1.982701e-01,7.022594e-02,2.957195e-02,1.311363e-02,3.924598e-03,6.222081e-04,1.143867e-04,7.553899e-05,3.619546e-05,1.086812e-05,1.763318e-06,1.216222e-07
0.5000,97,9.640000e+00,9.962896e-01,5.449470e+00,,NaN,6.725543e-01,2.028205e-01,7.318124e-02,3.154544e-02,1.450610e-02,4.410040e-03,7.377697e-04,1.153246e-04,7.433450e-05,3.975206e-05,1.285402e-05,2.210537e-06,1.609484e-07
0.5000,98,9.740000e+00,9.962510e-01,5.422899e+00,,NaN,6.603386e-01,2.077086e-01,7.647686e-02,3.349878e-02,1.594164e-02,4.916572e-03,8.621924e-04,1.227751e-04,7.292788e-05,4.305543e-05,1.500253e-05,2.736130e-06,2.101686e-07
0.5000,99,9.840000e+00,9.962100e-01,5.395102e+00,,NaN,6.475440e-01,2.126821e-01,8.021873e-02,3.545703e-02,1.738708e-02,5.440882e-03,9.934673e-04,1.373140e-04,7.230922e-05,4.617946e-05,1.728927e-05,3.344300e-06,2.709417e-07
0.5000,100,9.940000e+00,9.961664e-01,5.366197e+00,,NaN,6.343231e-01,2.175199e-01,8.446757e-02,3.746511e-02,1.881123e-02,5.976911e-03,1.130517e-03,1.589309e-04,7.339314e-05,4.927121e-05,1.969590e-05,4.038372e-06,3.452365e-07
0.5000,101,1.004000e+01,9.961204e-01,5.336349e+00,,1.240380e-02,6.208421e-01,2.220386e-01,8.921794e-02,3.957619e-02,2.019153e-02,6.516907e-03,1.272762e-03,1.871322e-04,7.683806e-05,5.250238e-05,2.221410e-05,4.821278e-06,4.355664e-07
0.5000,102,1.014000e+01,9.960724e-01,5.305777e+00,,NaN,6.072771e-01,2.261083e-01,9.439618e-02,4.183469e-02,2.151860e-02,7.054448e-03,1.419607e-03,2.210645e-04,8.293246e-05,5.601340e-05,2.484611e-05,5.697082e-06,5.453965e-07
0.5000,103,1.024000e+01,9.960226e-01,5.274747e+00,,NaN,5.937924e-01,2.296730e-01,9.987569e-02,4.426129e-02,2.279399e-02,7.587367e-03,1.570251e-03,2.596393e-04,9.157543e-05,5.987297e-05,2.760096e-05,6.673586e-06,6.797194e-07
0.5000,104,1.034000e+01,9.959716e-01,5.243531e+00,,NaN,5.805017e-01,2.327726e-01,1.055026e-01,4.685377e-02,2.402023e-02,8.117593e-03,1.724092e-03,3.017706e-04,1.023879e-04,6.407655e-05,3.048655e-05,7.764213e-06,8.454516e-07
0.5000,105,1.044000e+01,9.959201e-01,5.212344e+00,,NaN,5.674247e-01,2.355638e-01,1.111159e-01,4.959961e-02,2.519377e-02,8.647330e-03,1.881199e-03,3.466122e-04,1.149201e-04,6.858223e-05,3.349959e-05,8.986965e-06,1.051310e-06
0.5000,106,1.054000e+01,9.958688e-01,5.181310e+00,,NaN,5.544769e-01,2.383031e-01,1.165653e-01,5.248232e-02,2.630954e-02,9.176244e-03,2.042613e-03,3.934861e-04,1.287759e-04,7.334973e-05,3.661979e-05,1.036045e-05,1.307296e-06
0.5000,107,1.064000e+01,9.958185e-01,5.150457e+00,,NaN,5.415221e-01,2.412635e-01,1.217385e-01,5.547670e-02,2.737013e-02,9.701831e-03,2.210171e-03,4.417380e-04,1.435639e-04,7.836641e-05,3.981884e-05,1.189972e-05,1.623867e-06
0.5000,108,1.074000e+01,9.957700e-01,5.119789e+00,,NaN,5.284626e-01,2.446212e-01,1.265832e-01,5.854551e-02,2.838878e-02,1.022127e-02,2.385386e-03,4.909032e-04,1.588092e-04,8.364428e-05,4.307780e-05,1.361351e-05,2.010688e-06
0.5000,109,1.084000e+01,9.957240e-01,5.089352e+00,,NaN,5.153057e-01,2.483899e-01,1.311079e-01,6.164154e-02,2.938436e-02,1.073332e-02,2.568640e-03,5.410574e-04,1.740087e-04,8.918115e-05,4.639417e-05,1.550207e-05,2.475032e-06
0.5000,110,1.094000e+01,9.956808e-01,5.059279e+00,,NaN,5.021672e-01,2.524447e-01,1.353619e-01,6.470978e-02,3.037246e-02,1.123804e-02,2.759028e-03,5.928496e-04,1.888137e-04,9.491276e-05,4.977263e-05,1.755615e-05,3.020321e-06
0.5000,111,1.104000e+01,9.956407e-01,5.029785e+00,,1.179487e-02,4.892254e-01,2.565901e-01,1.394153e-01,6.769374e-02,3.135838e-02,1.173510e-02,2.954645e-03,6.469791e-04,2.031460e-04,1.007000e-04,5.320903e-05,1.975943e-05,3.646005e-06
0.5000,112,1.114000e+01,9.956034e-01,5.001111e+00,,NaN,4.766654e-01,2.606251e-01,1.433425e-01,7.054419e-02,3.233668e-02,1.222252e-02,3.153425e-03,7.035457e-04,2.171173e-04,1.063651e-04,5.667852e-05,2.209098e-05,4.348832e-06
0.5000,113,1.124000e+01,9.955686e-01,4.973486e+00,,NaN,4.646385e-01,2.643908e-01,1.472089e-01,7.322353e-02,3.329466e-02,1.269597e-02,3.353449e-03,7.618584e-04,2.308664e-04,1.117426e-04,6.013252e-05,2.452536e-05,5.124076e-06
0.5000,114,1.134000e+01,9.955359e-01,4.947112e+00,,NaN,4.532484e-01,2.677904e-01,1.510604e-01,7.570489e-02,3.421602e-02,1.314889e-02,3.552665e-03,8.206704e-04,2.443995e-04,1.166993e-04,6.350179e-05,2.703258e-05,5.966084e-06
0.5000,115,1.144000e+01,9.955048e-01,4.922171e+00,,NaN,4.425537e-01,2.707907e-01,1.549224e-01,7.796866e-02,3.508269e-02,1.357333e-02,3.748377e-03,8.784287e-04,2.574499e-04,1.211043e-04,6.670038e-05,2.957933e-05,6.868342e-06
0.5000,116,1.154000e+01,9.954747e-01,4.898825e+00,,NaN,4.325738e-01,2.734089e-01,1.588060e-01,8.000159e-02,3.587511e-02,1.396052e-02,3.936713e-03,9.334562e-04,2.694526e-04,1.247817e-04,6.962935e-05,3.213188e-05,7.823297e-06
0.5000,117,1.164000e+01,9.954450e-01,4.877210e+00,,NaN,4.232978e-01,2.756976e-01,1.627137e-01,8.179703e-02,3.657288e-02,1.430153e-02,4.112564e-03,9.841009e-04,2.796719e-04,1.274985e-04,7.217998e-05,3.465746e-05,8.821524e-06
0.5000,118,1.174000e+01,9.954154e-01,4.857446e+00,,NaN,4.146967e-01,2.777302e-01,1.666393e-01,8.335503e-02,3.715475e-02,1.458768e-02,4.269968e-03,1.028790e-03,2.873888e-04,1.290020e-04,7.424103e-05,3.712191e-05,9.850321e-06
0.5000,119,1.184000e+01,9.953852e-01,4.839649e+00,,NaN,4.067368e-01,2.795900e-01,1.705667e-01,8.468156e-02,3.759833e-02,1.481069e-02,4.402777e-03,1.065955e-03,2.920385e-04,1.290776e-04,7.571135e-05,3.948757e-05,1.089330e-05
0.5000,120,1.194000e+01,9.953539e-01,4.823941e+00,,NaN,3.993890e-01,2.813672e-01,1.744637e-01,8.578615e-02,3.788079e-02,1.496276e-02,4.505392e-03,1.093965e-03,2.932909e-04,1.276086e-04,7.651520e-05,4.171408e-05,1.193112e-05
0.5000,121,1.204000e+01,9.953210e-01,4.810463e+00,,1.088151e-02,3.926370e-01,2.831584e-01,1.782747e-01,8.667910e-02,3.798056e-02,1.503620e-02,4.573517e-03,1.111405e-03,2.911403e-04,1.246296e-04,7.661481e-05,4.376095e-05,1.294242e-05
0.5000,122,1.214000e+01,9.952860e-01,4.799372e+00,,NaN,3.864839e-01,2.850605e-01,1.819171e-01,8.737052e-02,3.788025e-02,1.502343e-02,4.604839e-03,1.117582e-03,2.859862e-04,1.203412e-04,7.601491e-05,4.558989e-05,1.390434e-05
0.5000,123,1.224000e+01,9.952483e-01,4.790819e+00,,NaN,3.809551e-01,2.871582e-01,1.852841e-01,8.787054e-02,3.757137e-02,1.491821e-02,4.599151e-03,1.112863e-03,2.786182e-04,1.150843e-04,7.476318e-05,4.716622e-05,1.479276e-05
0.5000,124,1.234000e+01,9.952078e-01,4.784932e+00,,NaN,3.761001e-01,2.895122e-01,1.882537e-01,8.818557e-02,3.705824e-02,1.471719e-02,4.557886e-03,1.098669e-03,2.700952e-04,1.093041e-04,7.295281e-05,4.846116e-05,1.558292e-05
0.5000,125,1.244000e+01,9.951642e-01,4.781816e+00,,NaN,3.719916e-01,2.921496e-01,1.907036e-01,8.831357e-02,3.635828e-02,1.442120e-02,4.483560e-03,1.077135e-03,2.615609e-04,1.034976e-04,7.072119e-05,4.945532e-05,1.625103e-05
0.5000,126,1.254000e+01,9.951177e-01,4.781538e+00,,NaN,3.687211e-01,2.950573e-01,1.925240e-01,8.824292e-02,3.550026e-02,1.403685e-02,4.379639e-03,1.050742e-03,2.539637e-04,9.811637e-05,6.823286e-05,5.013990e-05,1.677575e-05
0.5000,127,1.264000e+01,9.950686e-01,4.784129e+00,,NaN,3.663877e-01,2.981916e-01,1.936226e-01,8.795307e-02,3.452165e-02,1.357668e-02,4.250375e-03,1.021836e-03,2.477555e-04,9.346844e-05,6.565290e-05,5.051692e-05,1.713982e-05
0.5000,128,1.274000e+01,9.950176e-01,4.789572e+00,,NaN,3.650745e-01,3.015027e-01,1.939304e-01,8.741448e-02,3.346347e-02,1.305809e-02,4.100744e-03,9.920790e-04,2.427887e-04,8.967098e-05,6.312427e-05,5.060158e-05,1.733299e-05
0.5000,129,1.284000e+01,9.949654e-01,4.797828e+00,,NaN,3.648441e-01,3.049458e-01,1.934039e-01,8.658900e-02,3.236319e-02,1.250134e-02,3.936603e-03,9.622690e-04,2.385627e-04,8.667379e-05,6.075790e-05,5.042431e-05,1.735493e-05
0.5000,130,1.294000e+01,9.949126e-01,4.808875e+00,,NaN,3.657673e-01,3.084590e-01,1.920168e-01,8.543860e-02,3.124955e-02,1.192692e-02,3.764442e-03,9.326476e-04,2.346076e-04,8.431421e-05,5.863102e-05,5.002859e-05,1.721557e-05
0.5000,131,1.304000e+01,9.948600e-01,4.822723e+00,,1.375975e-02,3.679470e-01,3.119336e-01,1.897547e-01,8.394078e-02,3.014129e-02,1.135315e-02,3.590142e-03,9.031468e-04,2.306039e-04,8.236116e-05,5.678849e-05,4.946178e-05,1.693156e-05
0.5000,132,1.314000e+01,9.948080e-01,4.839401e+00,,NaN,3.715104e-01,3.152154e-01,1.866192e-01,8.209334e-02,2.904967e-02,1.079406e-02,3.417298e-03,8.733245e-04,2.262462e-04,8.054713e-05,5.524339e-05,4.876236e-05,1.652138e-05
0.5000,133,1.324000e+01,9.947573e-01,4.858955e+00,,NaN,3.765832e-01,3.181349e-01,1.826322e-01,7.990525e-02,2.797928e-02,1.025850e-02,3.246813e-03,8.422064e-04,2.211134e-04,7.860646e-05,5.398026e-05,4.795248e-05,1.600261e-05
0.5000,134,1.334000e+01,9.947083e-01,4.881435e+00,,NaN,3.832709e-01,3.205326e-01,1.778386e-01,7.738831e-02,2.692552e-02,9.751113e-03,3.078236e-03,8.083145e-04,2.147124e-04,7.634309e-05,5.296343e-05,4.703858e-05,1.539149e-05
0.5000,135,1.344000e+01,9.946612e-01,4.906848e+00,,NaN,3.916466e-01,3.222521e-01,1.723170e-01,7.456224e-02,2.587420e-02,9.273298e-03,2.911291e-03,7.700731e-04,2.066574e-04,7.370254e-05,5.214655e-05,4.601448e-05,1.470250e-05
0.5000,136,1.354000e+01,9.946163e-01,4.935073e+00,,NaN,4.017306e-01,3.231251e-01,1.661965e-01,7.146594e-02,2.480755e-02,8.823992e-03,2.745958e-03,7.264331e-04,1.968743e-04,7.077510e-05,5.148104e-05,4.486478e-05,1.394782e-05
0.5000,137,1.364000e+01,9.945738e-01,4.965830e+00,,NaN,4.134713e-01,3.229900e-01,1.596523e-01,6.815463e-02,2.371224e-02,8.399589e-03,2.581566e-03,6.773724e-04,1.856644e-04,6.771793e-05,5.091778e-05,4.356921e-05,1.313827e-05
0.5000,138,1.374000e+01,9.945337e-01,4.998746e+00,,NaN,4.267524e-01,3.217332e-01,1.528689e-01,6.468533e-02,2.258300e-02,7.993736e-03,2.416447e-03,6.239463e-04,1.735798e-04,6.467967e-05,5.040320e-05,4.210996e-05,1.228708e-05
0.5000,139,1.384000e+01,9.944960e-01,5.033452e+00,,NaN,4.414278e-01,3.193115e-01,1.459920e-01,6.110730e-02,2.142174e-02,7.598362e-03,2.248631e-03,5.679748e-04,1.612119e-04,6.176407e-05,4.987737e-05,4.048259e-05,1.141270e-05
0.5000,140,1.394000e+01,9.944602e-01,5.069647e+00,,NaN,4.573564e-01,3.157389e-01,1.391116e-01,5.745815e-02,2.023446e-02,7.205408e-03,2.076799e-03,5.115759e-04,1.490463e-04,5.902686e-05,4.927943e-05,3.870347e-05,1.053604e-05
0.5000,141,1.404000e+01,9.944262e-01,5.107094e+00,,1.047515e-02,4.744173e-01,3.110590e-01,1.322733e-01,5.376567e-02,1.902944e-02,6.808400e-03,1.901033e-03,4.567937e-04,1.374511e-04,5.649578e-05,4.855758e-05,3.680641e-05,9.676196e-06
0.5000,142,1.414000e+01,9.943935e-01,5.145584e+00,,NaN,4.925068e-01,3.053236e-01,1.254938e-01,5.005438e-02,1.781678e-02,6.403937e-03,1.723066e-03,4.054262e-04,1.266982e-04,5.418569e-05,4.767728e-05,3.483525e-05,8.848572e-06
0.5000,143,1.424000e+01,9.943618e-01,5.184913e+00,,NaN,5.115347e-01,2.985812e-01,1.187722e-01,4.634934e-02,1.660863e-02,5.992388e-03,1.546053e-03,3.589267e-04,1.169652e-04,5.209780e-05,4.662513e-05,3.283857e-05,8.064627e-06
0.5000,144,1.434000e+01,9.943305e-01,5.224871e+00,,NaN,5.314201e-01,2.908755e-01,1.120943e-01,4.267883e-02,1.541939e-02,5.577440e-03,1.373879e-03,3.183167e-04,1.083209e-04,5.021377e-05,4.540888e-05,3.086442e-05,7.332098e-06
0.5000,145,1.444000e+01,9.942992e-01,5.265242e+00,,NaN,5.520806e-01,2.822558e-01,1.054333e-01,3.907674e-02,1.426522e-02,5.165014e-03,1.210222e-03,2.841803e-04,1.007184e-04,4.849531e-05,4.405603e-05,2.895482e-05,6.655057e-06
0.5000,146,1.454000e+01,9.942676e-01,5.305787e+00,,NaN,5.734205e-01,2.727857e-01,9.875314e-02,3.558406e-02,1.316323e-02,4.761974e-03,1.057892e-03,2.567799e-04,9.401400e-05,4.689704e-05,4.260870e-05,2.714265e-05,6.034446e-06
0.5000,147,1.464000e+01,9.942352e-01,5.346242e+00,,NaN,5.953227e-01,2.625436e-01,9.201895e-02,3.224955e-02,1.213010e-02,4.374742e-03,9.187575e-04,2.361352e-04,8.798023e-05,4.538499e-05,4.111507e-05,2.545017e-05,5.468890e-06
0.5000,148,1.474000e+01,9.942015e-01,5.386310e+00,,NaN,6.176449e-01,2.516180e-01,8.520908e-02,2.912874e-02,1.118036e-02,4.008002e-03,7.942119e-04,2.219588e-04,8.230949e-05,4.395706e-05,3.961676e-05,2.388924e-05,4.955175e-06
0.5000,149,1.484000e+01,9.941663e-01,5.425660e+00,,NaN,6.402241e-01,2.400922e-01,7.833007e-02,2.628115e-02,1.032521e-02,3.663479e-03,6.858561e-04,2.134685e-04,7.664046e-05,4.266273e-05,3.813493e-05,2.246271e-05,4.488537e-06
0.5000,150,1.494000e+01,9.941291e-01,5.463928e+00,,NaN,6.628794e-01,2.280309e-01,7.143625e-02,2.376243e-02,9.572487e-03,3.339243e-03,5.960483e-04,2.091620e-04,7.064658e-05,4.160931e-05,3.666194e-05,2.116546e-05,4.063106e-06
0.5000,151,1.504000e+01,9.940899e-01,5.500716e+00,,1.112072e-02,6.854061e-01,2.154774e-01,6.464923e-02,2.161167e-02,8.926722e-03,3.030350e-03,5.278577e-04,2.067267e-04,6.421096e-05,4.092006e-05,3.516677e-05,1.998555e-05,3.672582e-06
0.5000,152,1.514000e+01,9.940485e-01,5.535612e+00,,NaN,7.075704e-01,2.024765e-01,5.815417e-02,1.983799e-02,8.388579e-03,2.730996e-03,4.839301e-04,2.033492e-04,5.760214e-05,4.063363e-05,3.362029e-05,1.890441e-05,3.311390e-06
0.5000,153,1.524000e+01,9.940051e-01,5.568234e+00,,NaN,7.291191e-01,1.890957e-01,5.217218e-02,1.841574e-02,7.952925e-03,2.438484e-03,4.643530e-04,1.965216e-04,5.150529e-05,4.059677e-05,3.202674e-05,1.789652e-05,2.976233e-06
0.5000,154,1.534000e+01,9.939602e-01,5.598272e+00,,NaN,7.497962e-01,1.754475e-01,4.691032e-02,1.729585e-02,7.605928e-03,2.157065e-03,4.648748e-04,1.850145e-04,4.681384e-05,4.044171e-05,3.043953e-05,1.693281e-05,2.667373e-06
0.5000,155,1.544000e+01,9.939144e-01,5.625527e+00,,NaN,7.693621e-01,1.617122e-01,4.250019e-02,1.642642e-02,7.322943e-03,1.898431e-03,4.770548e-04,1.693955e-04,4.421514e-05,3.971748e-05,2.894410e-05,1.598964e-05,2.388777e-06
0.5000,156,1.554000e+01,9.938682e-01,5.649953e+00,,NaN,7.876240e-01,1.481333e-01,3.895848e-02,1.576654e-02,7.070534e-03,1.678149e-03,4.905078e-04,1.516978e-04,4.382066e-05,3.811102e-05,2.761881e-05,1.505941e-05,2.146944e-06
0.5000,157,1.564000e+01,9.938224e-01,5.671661e+00,,NaN,8.044508e-01,1.349956e-01,3.618833e-02,1.528730e-02,6.813961e-03,1.510291e-03,4.960309e-04,1.344425e-04,4.510329e-05,3.561120e-05,2.650583e-05,1.415506e-05,1.948930e-06
0.5000,158,1.574000e+01,9.937773e-01,5.690847e+00,,NaN,8.197524e-01,1.226087e-01,3.401442e-02,1.496729e-02,6.526414e-03,1.402511e-03,4.883408e-04,1.195865e-04,4.717019e-05,3.251492e-05,2.560635e-05,1.330378e-05,1.800506e-06
0.5000,159,1.584000e+01,9.937335e-01,5.707720e+00,,NaN,8.334554e-01,1.112795e-01,3.223532e-02,1.478735e-02,6.196040e-03,1.353483e-03,4.672309e-04,1.080087e-04,4.916812e-05,2.929045e-05,2.489190e-05,1.253685e-05,1.705064e-06
0.5000,160,1.594000e+01,9.936914e-01,5.722432e+00,,NaN,8.454828e-01,1.012877e-01,3.067482e-02,1.472058e-02,5.828951e-03,1.354161e-03,4.362641e-04,9.979982e-05,5.056929e-05,2.640242e-05,2.431454e-05,1.188438e-05,1.663345e-06
0.5000,161,1.604000e+01,9.936510e-01,5.735066e+00,,1.175128e-02,8.557441e-01,9.287892e-02,2.920666e-02,1.472197e-02,5.449964e-03,1.390653e-03,4.004824e-04,9.490589e-05,5.126134e-05,2.418643e-05,2.380818e-05,1.137633e-05,1.673484e-06
0.5000,162,1.614000e+01,9.936125e-01,5.745647e+00,,NaN,8.641462e-01,8.625758e-02,2.775203e-02,1.472973e-02,5.099054e-03,1.446370e-03,3.651290e-04,9.353423e-05,5.144690e-05,2.281622e-05,2.329196e-05,1.104275e-05,1.731518e-06
0.5000,163,1.624000e+01,9.935760e-01,5.754176e+00,,NaN,8.706194e-01,8.156049e-02,2.627452e-02,1.468036e-02,4.819485e-03,1.505065e-03,3.352361e-04,9.621971e-05,5.142719e-05,2.235274e-05,2.268271e-05,1.090882e-05,1.832927e-06
0.5000,164,1.634000e+01,9.935413e-01,5.760630e+00,,NaN,8.751298e-01,7.883583e-02,2.478201e-02,1.452817e-02,4.640986e-03,1.555082e-03,3.154042e-04,1.036135e-04,5.143755e-05,2.281219e-05,2.191627e-05,1.098579e-05,1.975114e-06
0.5000,165,1.644000e+01,9.935084e-01,5.764966e+00,,NaN,8.776746e-01,7.804464e-02,2.332751e-02,1.425665e-02,4.568034e-03,1.592602e-03,3.095984e-04,1.161046e-04,5.167529e-05,2.418584e-05,2.097310e-05,1.126233e-05,2.159593e-06
0.5000,166,1.654000e+01,9.934769e-01,5.767119e+00,,NaN,8.782721e-01,7.908513e-02,2.199457e-02,1.387929e-02,4.579717e-03,1.621999e-03,3.207991e-04,1.335653e-04,5.247650e-05,2.641164e-05,1.989788e-05,1.170038e-05,2.392712e-06
0.5000,167,1.664000e+01,9.934467e-01,5.767013e+00,,NaN,8.769473e-01,8.183035e-02,2.087445e-02,1.343156e-02,4.639317e-03,1.653739e-03,3.503599e-04,1.554121e-04,5.448134e-05,2.933911e-05,1.880287e-05,1.223752e-05,2.684681e-06
0.5000,168,1.674000e+01,9.934173e-01,5.764568e+00,,NaN,8.737279e-01,8.615042e-02,2.005123e-02,1.295840e-02,4.707758e-03,1.700844e-03,3.974406e-04,1.809480e-04,5.866969e-05,3.273573e-05,1.785330e-05,1.279666e-05,3.047144e-06
0.5000,169,1.684000e+01,9.933884e-01,5.759711e+00,,NaN,8.686476e-01,9.191786e-02,1.959633e-02,1.250160e-02,4.756548e-03,1.774539e-03,4.591624e-04,2.097159e-04,6.622235e-05,3.635203e-05,1.724013e-05,1.330047e-05,3.489925e-06
0.5000,170,1.694000e+01,9.933596e-01,5.752381e+00,,NaN,8.617497e-01,9.900587e-02,1.956947e-02,1.209218e-02,4.775881e-03,1.880368e-03,5.317726e-04,2.416163e-04,7.828120e-05,4.001304e-05,1.714328e-05,1.368646e-05,4.017508e-06
0.5000,171,1.704000e+01,9.933303e-01,5.742523e+00,,1.003022e-02,8.530847e-01,1.072877e-01,2.002058e-02,1.175078e-02,4.775579e-03,2.016013e-03,6.122158e-04,2.767758e-04,9.574410e-05,4.372261e-05,1.769261e-05,1.392088e-05,4.625687e-06
0.5000,172,1.714000e+01,9.933002e-01,5.730076e+00,,NaN,8.427027e-01,1.166422e-01,2.098958e-02,1.149423e-02,4.780122e-03,2.171795e-03,6.990033e-04,3.152692e-04,1.191238e-04,4.775660e-05,1.893910e-05,1.401202e-05,5.299950e-06
0.5000,173,1.724000e+01,9.932688e-01,5.714987e+00,,NaN,8.306629e-01,1.269432e-01,2.250410e-02,1.134404e-02,4.820702e-03,2.334170e-03,7.919683e-04,3.569092e-04,1.484152e-04,5.269826e-05,2.083778e-05,1.401903e-05,6.017339e-06
0.5000,174,1.734000e+01,9.932355e-01,5.697218e+00,,NaN,8.170515e-01,1.380419e-01,2.457533e-02,1.133436e-02,4.927163e-03,2.490903e-03,8.910864e-04,4.013325e-04,1.829623e-04,5.938826e-05,2.324934e-05,1.404728e-05,6.752311e-06
0.5000,175,1.744000e+01,9.931999e-01,5.676756e+00,,NaN,8.019809e-01,1.497714e-01,2.719311e-02,1.151532e-02,5.122112e-03,2.635981e-03,9.950911e-04,4.483094e-04,2.213995e-04,6.877825e-05,2.597357e-05,1.422411e-05,7.485530e-06
0.5000,176,1.754000e+01,9.931615e-01,5.653599e+00,,NaN,7.855673e-01,1.619748e-01,3.032551e-02,1.194709e-02,5.419158e-03,2.772125e-03,1.100900e-03,4.979973e-04,2.617703e-04,8.168555e-05,2.881841e-05,1.465621e-05,8.212544e-06
0.5000,177,1.764000e+01,9.931200e-01,5.627757e+00,,NaN,7.679178e-01,1.745276e-01,3.392158e-02,1.268610e-02,5.826021e-03,2.909382e-03,1.204223e-03,5.508723e-04,3.018882e-04,9.848944e-05,3.168855e-05,1.538121e-05,8.947879e-06
0.5000,178,1.774000e+01,9.930755e-01,5.599288e+00,,NaN,7.491392e-01,1.873358e-01,3.791859e-02,1.376841e-02,6.349653e-03,3.060491e-03,1.301220e-03,6.071995e-04,3.399135e-04,1.188853e-04,3.466062e-05,1.633617e-05,9.720016e-06
0.5000,179,1.784000e+01,9.930280e-01,5.568326e+00,,NaN,7.293536e-01,2.003166e-01,4.225925e-02,1.519593e-02,6.999609e-03,3.235768e-03,1.390190e-03,6.663590e-04,3.749481e-04,1.418282e-04,3.800119e-05,1.736869e-05,1.055464e-05
0.5000,180,1.794000e+01,9.929784e-01,5.535100e+00,,NaN,7.087190e-01,2.133685e-01,4.691163e-02,1.693083e-02,7.785516e-03,3.441163e-03,1.471879e-03,7.266168e-04,4.073263e-04,1.657403e-04,4.208745e-05,1.829898e-05,1.145147e-05
0.5000,181,1.804000e+01,9.929275e-01,5.499946e+00,,1.359268e-02,6.874384e-01,2.263523e-01,5.187642e-02,1.890544e-02,8.706726e-03,3.681047e-03,1.548220e-03,7.853819e-04,4.384196e-04,1.889874e-04,4.722211e-05,1.901352e-05,1.236908e-05
0.5000,182,1.814000e+01,9.928765e-01,5.463274e+00,,NaN,6.657509e-01,2.390988e-01,5.717228e-02,2.104612e-02,9.741358e-03,3.962692e-03,1.621467e-03,8.397309e-04,4.698545e-04,2.105301e-04,5.340757e-05,1.953063e-05,1.323364e-05
0.5000,183,1.824000e+01,9.928263e-01,5.425541e+00,,NaN,6.439268e-01,2.514140e-01,6.280925e-02,2.329868e-02,1.084596e-02,4.295653e-03,1.695270e-03,8.873772e-04,5.024250e-04,2.303522e-04,6.030876e-05,1.996184e-05,1.397426e-05
0.5000,184,1.834000e+01,9.927778e-01,5.387223e+00,,NaN,6.222632e-01,2.630824e-01,6.877373e-02,2.563805e-02,1.196759e-02,4.684474e-03,1.775483e-03,9.279177e-04,5.355848e-04,2.491571e-04,6.751249e-05,2.041062e-05,1.456029e-05
0.5000,185,1.844000e+01,9.927313e-01,5.348787e+00,,NaN,6.010589e-01,2.738874e-01,7.503495e-02,2.805841e-02,1.305959e-02,5.122545e-03,1.868778e-03,9.631708e-04,5.680119e-04,2.676043e-04,7.478014e-05,2.092969e-05,1.500750e-05
