timing_strength,decompress_factor,value
0.1794871794871795,0.2692307692307692,793.3863704181836
0.1794871794871795,0.2935897435897436,787.6148990092513
0.1794871794871795,0.31794871794871793,781.7842543958054
0.1794871794871795,0.3423076923076923,775.91707566638
0.1794871794871795,0.36666666666666664,770.030253650458
0.1794871794871795,0.391025641025641,764.1366636796859
0.1794871794871795,0.4153846153846154,758.246299230857
0.1794871794871795,0.43974358974358974,752.3670360798515
0.1794871794871795,0.4641025641025641,746.5051610567191
0.1794871794871795,0.48846153846153845,740.6657464949233
0.1794871794871795,0.5128205128205128,734.8529209493083
0.1794871794871795,0.5371794871794872,729.0700685951131
0.1794871794871795,0.5615384615384615,723.3199785912857
0.1794871794871795,0.5858974358974359,717.6049586926638
0.1794871794871795,0.6102564102564103,711.9269228886988
0.1794871794871795,0.6346153846153846,706.2874598834123
0.1794871794871795,0.658974358974359,700.6878872440543
0.1794871794871795,0.6833333333333333,695.129294690824
0.1794871794871795,0.7076923076923077,689.6125790591309
0.1794871794871795,0.732051282051282,684.1384728050198
0.1794871794871795,0.7564102564102564,678.7075674514138
0.1794871794871795,0.7807692307692308,673.3203330322383
0.1794871794871795,0.8051282051282052,667.9771343410307
0.1794871794871795,0.8294871794871795,662.67824460674
0.1794871794871795,0.8538461538461538,657.4238570812595
0.1794871794871795,0.8782051282051282,652.2140949183774
0.1794871794871795,0.9025641025641026,647.0490196457692
0.1794871794871795,0.926923076923077,641.9286384697484
0.1794871794871795,0.9512820512820512,636.8529106054561
0.1794871794871795,0.9756410256410256,631.8217527889049
0.1794871794871795,1.0,626.8350440974295
0.20512820512820512,0.05,853.2573583235846
0.20512820512820512,0.07435897435897436,858.8236055652715
0.20512820512820512,0.09871794871794871,858.3086022010216
0.20512820512820512,0.12307692307692308,855.2472529119095
0.20512820512820512,0.14743589743589744,850.8888377482599
0.20512820512820512,0.1717948717948718,845.7894396794425
0.20512820512820512,0.19615384615384615,840.2352133815357
0.20512820512820512,0.2205128205128205,834.3890290690674
0.20512820512820512,0.24487179487179486,828.3507619842014
0.20512820512820512,0.2692307692307692,822.1852805814556
0.20512820512820512,0.2935897435897436,815.9366831767652
0.20512820512820512,0.31794871794871793,809.636077484216
0.20512820512820512,0.3423076923076923,803.3060849377637
0.20512820512820512,0.36666666666666664,796.9635764929692
0.20512820512820512,0.391025641025641,790.6214026445678
0.20512820512820512,0.4153846153846154,784.2895258401134
0.20512820512820512,0.43974358974358974,777.975784245365
0.20512820512820512,0.4641025641025641,771.6864205760003
0.20512820512820512,0.48846153846153845,765.4264568755971
0.20512820512820512,0.5128205128205128,759.1999656913215
0.20512820512820512,0.5371794871794872,753.0102699874881
0.20512820512820512,0.5615384615384615,746.860093038277
0.20512820512820512,0.5858974358974359,740.7516725598048
0.20512820512820512,0.6102564102564103,734.686848845932
0.20512820512820512,0.6346153846153846,728.6671337151286
0.20512820512820512,0.658974358974359,722.6937650930461
0.20512820512820512,0.6833333333333333,716.767750702114
0.20512820512820512,0.7076923076923077,710.8899033904777
0.20512820512820512,0.732051282051282,705.0608699720588
0.20512820512820512,0.7564102564102564,699.2811549777216
0.20512820512820512,0.7807692307692308,693.5511403757769
0.20512820512820512,0.8051282051282052,687.8711020717092
0.20512820512820512,0.8294871794871795,682.2412238108516
0.20512820512820512,0.8538461538461538,676.6616089707375
0.20512820512820512,0.8782051282051282,671.1322906254188
0.20512820512820512,0.9025641025641026,665.6532401839661
0.20512820512820512,0.926923076923077,660.2243748451563
0.20512820512820512,0.9512820512820512,654.8455640625095
0.20512820512820512,0.9756410256410256,649.516635177074
0.20512820512820512,1.0,644.2373783461164
0.23076923076923078,0.05,882.8624316488922
0.23076923076923078,0.07435897435897436,888.1491951903072
0.23076923076923078,0.09871794871794871,887.2382805238874
0.23076923076923078,0.12307692307692308,883.735337486198
0.23076923076923078,0.14743589743589744,878.914846704417
0.23076923076923078,0.1717948717948718,873.3442217524355
0.23076923076923078,0.19615384615384615,867.3155127385864
0.23076923076923078,0.2205128205128205,860.9949807276337
0.23076923076923078,0.24487179487179486,854.4845969659439
0.23076923076923078,0.2692307692307692,847.8505957514003
0.23076923076923078,0.2935897435897436,841.1380003808758
0.23076923076923078,0.31794871794871793,834.3785622059656
0.23076923076923078,0.3423076923076923,827.5953583450757
0.23076923076923078,0.36666666666666664,820.8055849662271
0.23076923076923078,0.391025641025641,814.0223242240538
0.23076923076923078,0.4153846153846154,807.255701276036
0.23076923076923078,0.43974358974358974,800.5136649795409
0.23076923076923078,0.4641025641025641,793.8025287122628
0.23076923076923078,0.48846153846153845,787.1273538564419
0.23076923076923078,0.5128205128205128,780.4922274411447
0.23076923076923078,0.5371794871794872,773.9004669570377
0.23076923076923078,0.5615384615384615,767.354774031716
0.23076923076923078,0.5858974358974359,760.8573515288758
0.23076923076923078,0.6102564102564103,754.4099940457984
0.23076923076923078,0.6346153846153846,748.0141587643188
0.23076923076923078,0.658974358974359,741.6710215869696
0.23076923076923078,0.6833333333333333,735.3815221069394
0.23076923076923078,0.7076923076923077,729.1464000024002
0.23076923076923078,0.732051282051282,722.9662247699416
0.23076923076923078,0.7564102564102564,716.8414202303993
0.23076923076923078,0.7807692307692308,710.7722848912058
0.23076923076923078,0.8051282051282052,704.7590089944317
0.23076923076923078,0.8294871794871795,698.8016888906143
0.23076923076923078,0.8538461538461538,692.9003392374202
0.23076923076923078,0.8782051282051282,687.0549034154067
0.23076923076923078,0.9025641025641026,681.2652624717491
0.23076923076923078,0.926923076923077,675.5312428402985
0.23076923076923078,0.9512820512820512,669.8526230377763
0.23076923076923078,0.9756410256410256,664.229139498452
0.23076923076923078,1.0,658.6604916788408
0.2564102564102564,0.05,913.7603843997585
0.2564102564102564,0.07435897435897436,918.897749828117
0.2564102564102564,0.09871794871794871,917.6283553755798
0.2564102564102564,0.12307692307692308,913.6829018777667
0.2564102564102564,0.14743589743589744,908.3802235360072
0.2564102564102564,0.1717948717948718,902.3075602542121
0.2564102564102564,0.19615384615384615,895.7672058327134
0.2564102564102564,0.2205128205128205,888.9312677958112
0.2564102564102564,0.24487179487179486,881.9053030842106
0.2564102564102564,0.2692307692307692,874.7578656624801
