power_factor,tau_s,value
0.15142857142857144,2.5636363636363635,576.8902785090827
0.15142857142857144,2.653409090909091,540.8713048065679
0.15142857142857144,2.743181818181818,504.3725330127595
0.15142857142857144,2.8329545454545455,472.57921203855085
0.15142857142857144,2.922727272727273,442.6934101493862
0.15142857142857144,3.0125,411.96282561568796
0.15142857142857144,3.102272727272727,384.99306501222054
0.15142857142857144,3.1920454545454544,359.57324262625616
0.15142857142857144,3.2818181818181817,335.3092970050452
0.15142857142857144,3.371590909090909,312.20109782480586
0.15142857142857144,3.4613636363636364,290.1720547043901
0.15142857142857144,3.5511363636363638,267.31414777285363
0.15142857142857144,3.640909090909091,247.18474713086061
0.15142857142857144,3.730681818181818,228.1005007706317
0.15142857142857144,3.8204545454545453,211.44672243588775
0.15142857142857144,3.9102272727272727,193.70922533363864
0.15142857142857144,4.0,176.71385833990962
0.1716326530612245,0.05,9075.371650008901
0.1716326530612245,0.13977272727272727,7842.702033307953
0.1716326530612245,0.22954545454545455,6637.792989123509
0.1716326530612245,0.31931818181818183,5594.4449556056825
0.1716326530612245,0.4090909090909091,4754.137510673676
0.1716326530612245,0.49886363636363634,4126.759800943661
0.1716326530612245,0.5886363636363636,3576.7102382888306
0.1716326530612245,0.678409090909091,3178.8570776456427
0.1716326530612245,0.7681818181818182,2819.951024948983
0.1716326530612245,0.8579545454545454,2515.1675415715963
0.1716326530612245,0.9477272727272728,2270.490625400881
0.1716326530612245,1.0375,2056.9246532967245
0.1716326530612245,1.1272727272727272,1872.0154389981917
0.1716326530612245,1.2170454545454545,1708.1915351718953
