nu_Hz,N0,value
327.89915966386553,2.6826957952797273e6,0.0002600962943833135
327.89915966386553,2.898577214651068e6,0.0002444800403101456
327.89915966386553,3.131831005243845e6,0.00022980139048795687
327.89915966386553,3.383855153428233e6,0.00021600405089595756
327.89915966386553,3.6561601440851935e6,0.00020303510742207014
327.89915966386553,3.9503780135666407e6,0.00019084482293226773
327.89915966386553,4.268272131163825e6,0.00017938644652392503
327.89915966386553,4.611747767708261e6,0.0001686160342316533
327.89915966386553,4.982863514647306e6,0.0001584922804980038
327.89915966386553,5.383843622033489e6,0.00014897635976272015
327.89915966386553,5.817091329374358e6,0.00014003177756301486
327.89915966386553,6.285203269240097e6,0.00013162423057382677
327.89915966386553,6.790985029955707e6,0.00012372147505130147
327.89915966386553,7.337467970651373e6,0.00011629320317495991
327.89915966386553,7.927927389450606e6,0.00010931092681431958
327.89915966386553,8.565902153685499e6,0.00010274786827419993
327.89915966386553,9.255215909791354e6,9.65788575997086e-5
327.89915966386553,1.0e7,9.078023604706678e-5
331.1764705882353,1000.0,0.1404834939943413
331.1764705882353,1080.4718223181285,0.13204882582460234
331.1764705882353,1167.4193588234587,0.12412057748477205
331.1764705882353,1261.3637220374437,0.1166683433869883
331.1764705882353,1362.867959355774,0.10966354350336606
331.1764705882353,1472.5404276241222,0.10307931375886749
331.1764705882353,1591.0384392721533,0.09689040300501418
331.1764705882353,1719.0722018585745,0.09107307617932679
331.1764705882353,1857.4090746385718,0.08560502327909837
331.1764705882353,2006.8781676649664,0.08046527380040831
331.1764705882353,2168.375310987435,0.07563411631424141
331.1764705882353,2342.8684237322327,0.07109302287127961
331.1764705882353,2531.403315241567,0.06682457794545037
331.1764705882353,2735.109953041208,0.06281241164372502
331.1764705882353,2955.209235202888,0.059041136926018915
331.1764705882353,3193.020307691027,0.05549629059442676
331.1764705882353,3449.9684705497157,0.05216427782548003
331.1764705882353,3727.593720314942,0.049032320032703844
331.1764705882353,4027.5599798502976,0.0460884058595202
331.1764705882353,4351.665070924416,0.04332124511455065
331.1764705882353,4701.851489299852,0.04072022547265678
331.1764705882353,5080.218046913023,0.038275371775661954
331.1764705882353,5489.032450921557,0.03597730777666926
331.1764705882353,5930.744895010559,0.03381722018126109
331.1764705882353,6408.002744415996,0.03178682484767531
331.1764705882353,6923.6664026787275,0.029878335016332136
331.1764705882353,7480.826455225086,0.028084431446869347
331.1764705882353,8082.822192522714,0.026398234348157766
331.1764705882353,8733.261623828437,0.02481327699364685
331.1764705882353,9436.04310147889,0.023323480920852284
331.1764705882353,10195.378685327301,0.02192313261987287
331.1764705882353,11015.819387358995,0.020606861621535834
331.1764705882353,11902.282447787144,0.019369619901135674
331.1764705882353,12860.08080610565,0.018206662518778477
331.1764705882353,13894.954943731389,0.017113529422085213
331.1764705882353,15013.107289081743,0.016086028341465962
331.1764705882353,16221.239391291729,0.015120218712366422
331.1764705882353,17526.592085367585,0.014212396562827447
331.1764705882353,18936.988889503602,0.013359080308399598
331.1764705882353,20460.88289466011,0.012556997399935042
331.1764705882353,22107.407427431233,0.011803071773049699
331.1764705882353,23886.430789846003,0.011094412051123225
331.1764705882353,25808.615404180768,0.010428300456594208
331.1764705882353,27885.481717262915,0.00980218238802416
331.1764705882353,30129.47724726992,0.009213656622957598
331.1764705882353,32554.05118685032,0.008660466109005147
331.1764705882353,35173.7350096938,0.008140489307832541
331.1764705882353,38004.22956365882,0.007651732058858928
331.1764705882353,41062.49917244294,0.00719231993146104
331.1764705882353,44366.873309786155,0.006760491036353129
331.1764705882353,47937.15645558219,0.006354589268573704
331.1764705882353,51794.74679231213,0.0059730579561651275
331.1764705882353,55962.76445319552,0.0056144338901883695
331.1764705882353,60466.19009070435,0.005277341713177288
331.1764705882353,65332.014595937704,0.00496048864451169
331.1764705882353,70589.40086618738,0.004662659522480459
331.1764705882353,76269.85859023452,0.0043827121440206
331.1764705882353,82407.43309893666,0.004119572884259675
331.1764705882353,89038.90941296735,0.0038722325790620823
331.1764705882353,96204.0327106476,0.003639742654788439
331.1764705882353,103945.74653722627,0.0034212114904253
331.1764705882353,112310.45018329516,0.0032158009981336014
331.1764705882353,121348.27677491431,0.003022723409101933
331.1764705882353,131113.3937421563,0.002841238252378084
331.1764705882353,141664.3274669022,0.002670649515092378
331.1764705882353,153064.31405563594,0.002510302973182009
331.1764705882353,165381.6783395673,0.002359583682379403
331.1764705882353,178690.24337358287,0.0022179136198423577
331.1764705882353,193069.77288832495,0.0020847494673813683
331.1764705882353,208606.44934719568,0.001959580527782598
331.1764705882353,225393.39047347888,0.0018419267662353944
331.1764705882353,243531.20734334175,0.0017313369693530499
331.1764705882353,263128.6073895945,0.001627387014726475
331.1764705882353,284303.0459302665,0.0015296782443743305
331.1764705882353,307181.43012686964,0.0014378359358516934
331.1764705882353,331900.87959146773,0.0013515078651537675
331.1764705882353,358609.54820118286,0.0012703629559032647
331.1764705882353,387467.51204561285,0.0011940900096409485
331.1764705882353,418647.72882899473,0.0011223965123498896
331.1764705882353,452337.0744772105,0.0010550075126363348
331.1764705882353,488737.4631624427,0.0009916645672649188
331.1764705882353,528067.0574582637,0.0009321247500042213
331.1764705882353,570561.5758781021,0.0008761597199815253
331.1764705882353,616475.7056337161,0.0008235548459738128
331.1764705882353,666084.6290809154,0.0007741083832765697
331.1764705882353,719685.6730011514,0.0007276306999936211
331.1764705882353,777600.0906038043,0.0006839435497807395
331.1764705882353,840174.9869294344,0.0006428793882539321
331.1764705882353,907785.3991937558,0.0006042807304407579
331.1764705882353,980836.5445406671,0.000567999546810455
331.1764705882353,1.0597662486760707e6,0.0005338966955665836
331.1764705882353,1.1450475699382813e6,0.0005018413890249787
331.1764705882353,1.2371916345321594e6,0.00047171069203051847
331.1764705882353,1.336750699919709e6,0.0004433890504890879
331.1764705882353,1.4443214647272818e6,0.0004167678482066209
331.1764705882353,1.5605486450070748e6,0.0003917449903356415
331.1764705882353,1.6861288382868804e6,0.000368224511831798
331.1764705882353,1.8218146985669748e6,0.00034611620941877246
331.1764705882353,1.9684194472866112e6,0.00032533529565012136
331.1764705882353,2.126821747296208e6,0.00030580207374133805
331.1764705882353,2.2979709690469606e6,0.0002874416319250907
331.1764705882353,2.48289288056033e6,0.0002701835561574556
331.1764705882353,2.6826957952797273e6,0.0002539616600733507
331.1764705882353,2.898577214651068e6,0.00023871373115551609
331.1764705882353,3.131831005243845e6,0.00022438129214358377
331.1764705882353,3.383855153428233e6,0.00021090937676821147
331.1764705882353,3.6561601440851935e6,0.00019824631895020212
331.1764705882353,3.9503780135666407e6,0.00018634355465616667
331.1764705882353,4.268272131163825e6,0.0001751554356508284
331.1764705882353,4.611747767708261e6,0.00016463905443169153
331.1764705882353,4.982863514647306e6,0.00015475407967467956
331.1764705882353,5.383843622033489e6,0.0001454626015596645
331.1764705882353,5.817091329374358e6,0.00013672898638269473
331.1764705882353,6.285203269240097e6,0.0001285197398973443
331.1764705882353,6.790985029955707e6,0.00012080337886108672
331.1764705882353,7.337467970651373e6,0.0001135503102940594
331.1764705882353,7.927927389450606e6,0.00010673271798716612
331.1764705882353,8.565902153685499e6,0.0001003244558242651
331.1764705882353,9.255215909791354e6,9.430094750932098e-5
331.1764705882353,1.0e7,8.863909231396876e-5
334.453781512605,1000.0,0.13720229338754739
334.453781512605,1080.4718223181285,0.1289646294175884
334.453781512605,1167.4193588234587,0.12122155709042554
334.453781512605,1261.3637220374437,0.11394338098585062
334.453781512605,1362.867959355774,0.1071021886049684
334.453781512605,1472.5404276241222,0.10067174332310422
334.453781512605,1591.0384392721533,0.09462738376984788
334.453781512605,1719.0722018585745,0.0889459292503485
334.453781512605,1857.4090746385718,0.08360559084514066
334.453781512605,2006.8781676649664,0.07858588784756193
334.453781512605,2168.375310987435,0.07386756921829138
334.453781512605,2342.8684237322327,0.06943253975577952
334.453781512605,2531.403315241567,0.06526379069942562
334.453781512605,2735.109953041208,0.061345334499360395
334.453781512605,2955.209235202888,0.057662143502668683
334.453781512605,3193.020307691027,0.054200092320908694
334.453781512605,3449.9684705497157,0.050945903657901095
334.453781512605,3727.593720314942,0.04788709739003305
334.453781512605,4027.5599798502976,0.04501194270379517
334.453781512605,4351.665070924416,0.042309413106993515
334.453781512605,4701.851489299852,0.03976914414110155
334.453781512605,5080.218046913023,0.037381393632574
334.453781512605,5489.032450921557,0.03513700433068312
334.453781512605,5930.744895010559,0.03302736878858923
334.453781512605,6408.002744415996,0.031044396352962262
334.453781512605,6923.6664026787275,0.029180482135555064
334.453781512605,7480.826455225086,0.02742847784773234
334.453781512605,8082.822192522714,0.02578166438610261
334.453781512605,8733.261623828437,0.02423372606411645
334.453781512605,9436.04310147889,0.022778726390806706
334.453781512605,10195.378685327301,0.021411085303780004
334.453781512605,11015.819387358995,0.020125557769145687
334.453781512605,11902.282447787144,0.01891721366631114
334.453781512605,12860.08080610565,0.017781418880499413
334.453781512605,13894.954943731389,0.01671381753047754
334.453781512605,15013.107289081743,0.015710315263337014
334.453781512605,16221.239391291729,0.014767063552260049
334.453781512605,17526.592085367585,0.013880444937052648
334.453781512605,18936.988889503602,0.01304705915084001
334.453781512605,20460.88289466011,0.012263710079719065
334.453781512605,22107.407427431233,0.011527393505357099
334.453781512605,23886.430789846003,0.01083528558352815
334.453781512605,25808.615404180768,0.010184732014401385
334.453781512605,27885.481717262915,0.009573237863048253
334.453781512605,30129.47724726992,0.008998457991129307
334.453781512605,32554.05118685032,0.00845818806306524
334.453781512605,35173.7350096938,0.007950356092199849
334.453781512605,38004.22956365882,0.007473014494533793
334.453781512605,41062.49917244294,0.007024332619554368
334.453781512605,44366.873309786155,0.006602589729516324
334.453781512605,47937.15645558219,0.0062061684002487
334.453781512605,51794.74679231213,0.005833548318178944
334.453781512605,55962.76445319552,0.0054833004497855204
334.453781512605,60466.19009070435,0.0051540815611181845
334.453781512605,65332.014595937704,0.004844629066367782
334.453781512605,70589.40086618738,0.004553756185729359
334.453781512605,76269.85859023452,0.00428034739398852
334.453781512605,82407.43309893666,0.004023354142375955
334.453781512605,89038.90941296735,0.003781790837282952
334.453781512605,96204.0327106476,0.0035547310604160287
334.453781512605,103945.74653722627,0.0033413040158944756
334.453781512605,112310.45018329516,0.0031406911906651904
334.453781512605,121348.27677491431,0.0029521232154271146
334.453781512605,131113.3937421563,0.0027748769140266555
334.453781512605,141664.3274669022,0.0026082725300082214
334.453781512605,153064.31405563594,0.002451671119683453
334.453781512605,165381.6783395673,0.002304472101721278
334.453781512605,178690.24337358287,0.0021661109538612805
334.453781512605,193069.77288832495,0.0020360570479170527
334.453781512605,208606.44934719568,0.0019138116147665181
334.453781512605,225393.39047347888,0.0017989058315248363
334.453781512605,243531.20734334175,0.0016908990235639531
334.453781512605,263128.6073895945,0.0015893769744834247
334.453781512605,284303.0459302665,0.0014939503375510363
334.453781512605,307181.43012686964,0.001404253142520992
334.453781512605,331900.87959146773,0.0013199413921031469
334.453781512605,358609.54820118286,0.001240691742700621
334.453781512605,387467.51204561285,0.001166200264356294
334.453781512605,418647.72882899473,0.0010961812751524558
334.453781512605,452337.0744772105,0.0010303662455934319
334.453781512605,488737.4631624427,0.0009685027687693829
334.453781512605,528067.0574582637,0.0009103535923517446
334.453781512605,570561.5758781021,0.0008556957087079473
334.453781512605,616475.7056337161,0.0008043194996458929
334.453781512605,666084.6290809154,0.000756027932508213
334.453781512605,719685.6730011514,0.0007106358045332533
334.453781512605,777600.0906038043,0.0006679690325848347
334.453781512605,840174.9869294344,0.0006278639855268395
334.453781512605,907785.3991937558,0.0005901668566822082
334.453781512605,980836.5445406671,0.0005547330739696794
334.453781512605,1.0597662486760707e6,0.0005214267454560821
334.453781512605,1.1450475699382813e6,0.0004901201381978217
334.453781512605,1.2371916345321594e6,0.000460693188372871
334.453781512605,1.336750699919709e6,0.0004330330408245703
334.453781512605,1.4443214647272818e6,0.0004070336162513501
334.453781512605,1.5605486450070748e6,0.0003825952043824989
334.453781512605,1.6861288382868804e6,0.00035962408157977436
334.453781512605,1.8218146985669748e6,0.0003380321513983201
334.453781512605,1.9684194472866112e6,0.00031773660672840596
334.453781512605,2.126821747296208e6,0.00029865961222226914
334.453781512605,2.2979709690469606e6,0.0002807280057881407
334.453781512605,2.48289288056033e6,0.00026387301800665116
334.453781512605,2.6826957952797273e6,0.0002480300083935551
334.453781512605,2.898577214651068e6,0.00023313821749731305
334.453781512605,3.131831005243845e6,0.000219140533880806
334.453781512605,3.383855153428233e6,0.0002059832750935317
334.453781512605,3.6561601440851935e6,0.00019361598179429198
334.453781512605,3.9503780135666407e6,0.00018199122423481057
334.453781512605,4.268272131163825e6,0.00017106442036212894
334.453781512605,4.611747767708261e6,0.0001607936648421856
334.453781512605,4.982863514647306e6,0.000151139568348866
334.453781512605,5.383843622033489e6,0.00014206510650218376
334.453781512605,5.817091329374358e6,0.00013353547787625552
334.453781512605,6.285203269240097e6,0.0001255179705325166
334.453781512605,6.790985029955707e6,0.0001179818365663191
334.453781512605,7.337467970651373e6,0.0001108981741857881
334.453781512605,7.927927389450606e6,0.00010423981687069496
334.453781512605,8.565902153685499e6,9.798122918626504e-5
334.453781512605,9.255215909791354e6,9.209840885235037e-5
334.453781512605,1.0e7,8.65687946923992e-5
337.7310924369748,1000.0,0.13402861474071412
337.7310924369748,1080.4718223181285,0.12598149932206396
337.7310924369748,1167.4193588234587,0.11841753495803262
337.7310924369748,1261.3637220374437,0.11130771312451734
337.7310924369748,1362.867959355774,0.1046247669772951
337.7310924369748,1472.5404276241222,0.09834306678107636
337.7310924369748,1591.0384392721533,0.09243852161702823
337.7310924369748,1719.0722018585745,0.08688848699180544
337.7310924369748,1857.4090746385718,0.08167167799375985
337.7310924369748,2006.8781676649664,0.07676808766327672
337.7310924369748,2168.375310987435,0.07215891026417773
337.7310924369748,2342.8684237322327,0.06782646916193102
337.7310924369748,2531.403315241567,0.06375414903207315
337.7310924369748,2735.109953041208,0.05992633213885662
337.7310924369748,2955.209235202888,0.056328338439744996
337.7310924369748,3193.020307691027,0.05294636928605112
337.7310924369748,3449.9684705497157,0.04976745450380425
337.7310924369748,3727.593720314942,0.046779402651897124
337.7310924369748,4027.5599798502976,0.043970754266747666
337.7310924369748,4351.665070924416,0.041330737914164
337.7310924369748,4701.851489299852,0.038849228879868025
337.7310924369748,5080.218046913023,0.036516710340251335
337.7310924369748,5489.032450921557,0.03432423686444994
337.7310924369748,5930.744895010559,0.032263400107764365
337.7310924369748,6408.002744415996,0.0303262965648565
337.7310924369748,6923.6664026787275,0.0285054972590536
337.7310924369748,7480.826455225086,0.02679401925151482
337.7310924369748,8082.822192522714,0.025185298860995287
337.7310924369748,8733.261623828437,0.02367316649150312
337.7310924369748,9436.04310147889,0.022251822971310942
337.7310924369748,10195.378685327301,0.02091581731257966
337.7310924369748,11015.819387358995,0.019660025806300656
337.7310924369748,11902.282447787144,0.018479632372383564
337.7310924369748,12860.08080610565,0.017370110089530183
337.7310924369748,13894.954943731389,0.016327203834059858
337.7310924369748,15013.107289081743,0.01534691396110488
337.7310924369748,16221.239391291729,0.014425480965591058
337.7310924369748,17526.592085367585,0.013559371064177672
337.7310924369748,18936.988889503602,0.0127452626428616
337.7310924369748,20460.88289466011,0.011980033518271078
337.7310924369748,22107.407427431233,0.011260748963794965
337.7310924369748,23886.430789846003,0.010584650454626544
337.7310924369748,25808.615404180768,0.009949145088558077
337.7310924369748,27885.481717262915,0.009351795641953651
337.7310924369748,30129.47724726992,0.008790311222764396
337.7310924369748,32554.05118685032,0.008262538484739122
337.7310924369748,35173.7350096938,0.007766453369136293
337.7310924369748,38004.22956365882,0.007300153342265845
337.7310924369748,41062.49917244294,0.006861850099091213
337.7310924369748,44366.873309786155,0.00644986270490911
337.7310924369748,47937.15645558219,0.006062611148804767
337.7310924369748,51794.74679231213,0.005698610284159501
337.7310924369748,55962.76445319552,0.005356464132971921
337.7310924369748,60466.19009070435,0.005034860532149274
337.7310924369748,65332.014595937704,0.00473256610123695
337.7310924369748,70589.40086618738,0.0044484215122869
337.7310924369748,76269.85859023452,0.004181337043724489
337.7310924369748,82407.43309893666,0.003930288401162438
337.7310924369748,89038.90941296735,0.003694312789134206
337.7310924369748,96204.0327106476,0.003472505218681659
337.7310924369748,103945.74653722627,0.003264015036636169
337.7310924369748,112310.45018329516,0.0030680426632826597
337.7310924369748,121348.27677491431,0.0028838365258952036
337.7310924369748,131113.3937421563,0.0027106901763840037
337.7310924369748,141664.3274669022,0.002547939581999642
337.7310924369748,153064.31405563594,0.002394960578704236
337.7310924369748,165381.6783395673,0.0022511664774428467
337.7310924369748,178690.24337358287,0.0021160058141350595
337.7310924369748,193069.77288832495,0.0019889602347576956
337.7310924369748,208606.44934719568,0.0018695425074077257
337.7310924369748,225393.39047347888,0.0017572946537215053
337.7310924369748,243531.20734334175,0.001651786192484096
337.7310924369748,263128.6073895945,0.0015526124886928085
337.7310924369748,284303.0459302665,0.0014593932017433827
337.7310924369748,307181.43012686964,0.0013717708267875453
337.7310924369748,331900.87959146773,0.0012894093236678445
337.7310924369748,358609.54820118286,0.0012119928281716264
337.7310924369748,387467.51204561285,0.0011392244406616828
337.7310924369748,418647.72882899473,0.0010708250874378448
337.7310924369748,452337.0744772105,0.0010065324504627572
337.7310924369748,488737.4631624427,0.0009460999613472063
337.7310924369748,528067.0574582637,0.0008892958557368488
337.7310924369748,570561.5758781021,0.0008359022844738327
337.7310924369748,616475.7056337161,0.000785714478124515
337.7310924369748,666084.6290809154,0.0007385399616691736
337.7310924369748,719685.6730011514,0.0006941978163419642
337.7310924369748,777600.0906038043,0.0006525179857902136
337.7310924369748,840174.9869294344,0.0006133406238921063
337.7310924369748,907785.3991937558,0.0005765154817315688
337.7310924369748,980836.5445406671,0.0005419013313793655
337.7310924369748,1.0597662486760707e6,0.0005093654242705288
337.7310924369748,1.1450475699382813e6,0.00047878298210096476
337.7310924369748,1.2371916345321594e6,0.00045003671829076694
337.7310924369748,1.336750699919709e6,0.00042301638817900355
337.7310924369748,1.4443214647272818e6,0.00039761836622494336
337.7310924369748,1.5605486450070748e6,0.0003737452485942254
337.7310924369748,1.6861288382868804e6,0.00035130547960587807
337.7310924369748,1.8218146985669748e6,0.0003302130006075558
337.7310924369748,1.9684194472866112e6,0.0003103869199324074
337.7310924369748,2.126821747296208e6,0.00029175120267182543
337.7310924369748,2.2979709690469606e6,0.00027423437907432704
337.7310924369748,2.48289288056033e6,0.0002577692704522451
337.7310924369748,2.6826957952797273e6,0.0002422927315450624
337.7310924369748,2.898577214651068e6,0.0002277454083513172
337.7310924369748,3.131831005243845e6,0.0002140715105003538
337.7310924369748,3.383855153428233e6,0.00020121859729093418
337.7310924369748,3.6561601440851935e6,0.00018913737657615237
337.7310924369748,3.9503780135666407e6,0.00017778151572335309
337.7310924369748,4.268272131163825e6,0.00016710746392407087
337.7310924369748,4.611747767708261e6,0.00015707428517253052
337.7310924369748,4.982863514647306e6,0.00014764350127216273
337.7310924369748,5.383843622033489e6,0.00013877894426805455
337.7310924369748,5.817091329374358e6,0.0001304466177393957
337.7310924369748,6.285203269240097e6,0.0001226145664199652
337.7310924369748,6.790985029955707e6,0.00011525275364664047
337.7310924369748,7.337467970651373e6,0.00010833294616593218
337.7310924369748,7.927927389450606e6,0.00010182860585676631
337.7310924369748,8.565902153685499e6,9.571478795426195e-5
337.7310924369748,9.255215909791354e6,8.996804538418009e-5
337.7310924369748,1.0e7,8.456633884115982e-5
341.00840336134456,1000.0,0.13095794193844235
341.00840336134456,1080.4718223181285,0.1230951905714583
341.00840336134456,1167.4193588234587,0.11570452098999934
341.00840336134456,1261.3637220374437,0.10875758927196737
341.00840336134456,1362.867959355774,0.1022277532722537
341.00840336134456,1472.5404276241222,0.0960899704475744
341.00840336134456,1591.0384392721533,0.0903207018159302
341.00840336134456,1719.0722018585745,0.08489782168236808
341.00840336134456,1857.4090746385718,0.07980053278483193
341.00840336134456,2006.8781676649664,0.07500928653468134
341.00840336134456,2168.375310987435,0.07050570804599146
341.00840336134456,2342.8684237322327,0.0662725256661142
341.00840336134456,2531.403315241567,0.06229350473724481
341.00840336134456,2735.109953041208,0.05855338533496195
341.00840336134456,2955.209235202888,0.05503782374496359
341.00840336134456,3193.020307691027,0.05173333745355596
341.00840336134456,3449.9684705497157,0.04862725344092847
341.00840336134456,3727.593720314942,0.04570765957891535
341.00840336134456,4027.5599798502976,0.042963358946849134
341.00840336134456,4351.665070924416,0.04038382689030265
341.00840336134456,4701.851489299852,0.037959170658036646
341.00840336134456,5080.218046913023,0.035680091462355956
341.00840336134456,5489.032450921557,0.03353784881737283
341.00840336134456,5930.744895010559,0.03152422701841039
341.00840336134456,6408.002744415996,0.029631503633992567
341.00840336134456,6923.6664026787275,0.027852419889583337
341.00840336134456,7480.826455225086,0.026180152829494867
341.00840336134456,8082.822192522714,0.024608289150202148
341.00840336134456,8733.261623828437,0.023130800604712905
341.00840336134456,9436.04310147889,0.021742020883666033
341.00840336134456,10195.378685327301,0.020436623884495127
341.00840336134456,11015.819387358995,0.019209603285317678
341.00840336134456,11902.282447787144,0.018056253345213616
341.00840336134456,12860.08080610565,0.016972150857260473
341.00840336134456,13894.954943731389,0.015953138185113288
341.00840336134456,15013.107289081743,0.014995307318073183
341.00840336134456,16221.239391291729,0.014094984883493788
341.00840336134456,17526.592085367585,0.013248718059047166
341.00840336134456,18936.988889503602,0.0124532613308212
341.00840336134456,20460.88289466011,0.01170556404646444
341.00840336134456,22107.407427431233,0.01100275871564364
341.00840336134456,23886.430789846003,0.010342150012945103
341.00840336134456,25808.615404180768,0.00972120444104491
341.00840336134456,27885.481717262915,0.00913754061450519
341.00840336134456,30129.47724726992,0.00858892012693411
341.00840336134456,32554.05118685032,0.008073238966484049
341.00840336134456,35173.7350096938,0.007588519446765649
341.00840336134456,38004.22956365882,0.007132902622232102
341.00840336134456,41062.49917244294,0.006704641158945802
341.00840336134456,44366.873309786155,0.006302092633386203
341.00840336134456,47937.15645558219,0.00592371323359913
341.00840336134456,51794.74679231213,0.005568051838530806
341.00840336134456,55962.76445319552,0.005233744452840325
341.00840336134456,60466.19009070435,0.004919508975847574
341.00840336134456,65332.014595937704,0.004624140284554929
341.00840336134456,70589.40086618738,0.004346505611885739
341.00840336134456,76269.85859023452,0.0040855402024146305
341.00840336134456,82407.43309893666,0.0038402432289290217
341.00840336134456,89038.90941296735,0.003609673954161353
341.00840336134456,96204.0327106476,0.003392948122972055
341.00840336134456,103945.74653722627,0.0031892345711468082
341.00840336134456,112310.45018329516,0.0029977520378025937
341.00840336134456,121348.27677491431,0.0028177661691777566
341.00840336134456,131113.3937421563,0.0026485867023153483
341.00840336134456,141664.3274669022,0.002489564817838916
341.00840336134456,153064.31405563594,0.0023400906516683776
341.00840336134456,165381.6783395673,0.0021995909561331427
341.00840336134456,178690.24337358287,0.0020675269015126814
341.00840336134456,193069.77288832495,0.0019433920095732022
341.00840336134456,208606.44934719568,0.0018267102111753594
341.00840336134456,225393.39047347888,0.0017170340205037457
341.00840336134456,243531.20734334175,0.001613942818916137
341.00840336134456,263128.6073895945,0.0015170412418309379
341.00840336134456,284303.0459302665,0.0014259576624663182
341.00840336134456,307181.43012686964,0.0013403427666161016
341.00840336134456,331900.87959146773,0.0012598682129964988
341.00840336134456,358609.54820118286,0.0011842253740259967
341.00840336134456,387467.51204561285,0.0011131241522091713
341.00840336134456,418647.72882899473,0.001046291867585153
341.00840336134456,452337.0744772105,0.0009834722119739898
341.00840336134456,488737.4631624427,0.0009244242660103594
341.00840336134456,528067.0574582637,0.0008689215751948396
341.00840336134456,570561.5758781021,0.0008167512814193264
341.00840336134456,616475.7056337161,0.0007677133066359073
341.00840336134456,666084.6290809154,0.0007216195855384823
341.00840336134456,719685.6730011514,0.0006782933443143934
341.00840336134456,777600.0906038043,0.0006375684227000078
341.00840336134456,840174.9869294344,0.0005992886367402775
341.00840336134456,907785.3991937558,0.0005633071798083828
341.00840336134456,980836.5445406671,0.0005294860595883335
341.00840336134456,1.0597662486760707e6,0.000497695568861287
341.00840336134456,1.1450475699382813e6,0.0004678137880660033
341.00840336134456,1.2371916345321594e6,0.00043972611772571225
341.00840336134456,1.336750699919709e6,0.0004133248389481965
341.00840336134456,1.4443214647272818e6,0.0003885087003135802
341.00840336134456,1.5605486450070748e6,0.00036518252956548074
341.00840336134456,1.6861288382868804e6,0.0003432568686163391
341.00840336134456,1.8218146985669748e6,0.00032264763046712893
341.00840336134456,1.9684194472866112e6,0.0003032757767257034
341.00840336134456,2.126821747296208e6,0.00028506701448702943
341.00840336134456,2.2979709690469606e6,0.0002679515114128168
341.00840336134456,2.48289288056033e6,0.00025186362791784745
341.00840336134456,2.6826957952797273e6,0.00023674166543591191
341.00840336134456,2.898577214651068e6,0.0002225276297999267
341.00840336134456,3.131831005243845e6,0.000209167008828779
341.00840336134456,3.383855153428233e6,0.00019660856326791703
341.00840336134456,3.6561601440851935e6,0.00018480413028192644
341.00840336134456,3.9503780135666407e6,0.00017370843874546702
341.00840336134456,4.268272131163825e6,0.0001632789356241929
341.00840336134456,4.611747767708261e6,0.00015347562277981194
341.00840336134456,4.982863514647306e6,0.00014426090357341266
341.00840336134456,5.383843622033489e6,0.0001355994386787719
341.00840336134456,5.817091329374358e6,0.00012745801055267212
341.00840336134456,6.285203269240097e6,0.00011980539604245653
341.00840336134456,6.790985029955707e6,0.00011261224664226446
341.00840336134456,7.337467970651373e6,0.00010585097593871431
341.00840336134456,7.927927389450606e6,9.949565381437949e-5
341.00840336134456,8.565902153685499e6,9.35219070033177e-5
341.00840336134456,9.255215909791354e6,8.790682561727277e-5
341.00840336134456,1.0e7,8.262887528407087e-5
344.2857142857143,1000.0,0.12798598945688383
344.2857142857143,1080.4718223181285,0.12030167494597041
344.2857142857143,1167.4193588234587,0.11307872882196562
344.2857142857143,1261.3637220374437,0.1062894503982129
344.2857142857143,1362.867959355774,0.09990780214500983
344.2857142857143,1472.5404276241222,0.09390930983320099
344.2857142857143,1591.0384392721533,0.0882709686731771
344.2857142857143,1719.0722018585745,0.08297115508931464
344.2857142857143,1857.4090746385718,0.07798954379150257
344.2857142857143,2006.8781676649664,0.07330702982571846
344.2857142857143,2168.375310987435,0.06890565530470888
344.2857142857143,2342.8684237322327,0.06476854053778083
344.2857142857143,2531.403315241567,0.06087981929557944
344.2857142857143,2735.109953041208,0.057224577961586344
344.2857142857143,2955.209235202888,0.05378879833697946
344.2857142857143,3193.020307691027,0.05055930387950459
344.2857142857143,3449.9684705497157,0.04752370917018026
344.2857142857143,3727.593720314942,0.04467037241403578
344.2857142857143,4027.5599798502976,0.04198835079271825
344.2857142857143,4351.665070924416,0.039467358497741314
344.2857142857143,4701.851489299852,0.0370977272834295
344.2857142857143,5080.218046913023,0.03487036938827487
344.2857142857143,5489.032450921557,0.03277674268250567
344.2857142857143,5930.744895010559,0.03080881790820448
344.2857142857143,6408.002744415996,0.02895904788633925
344.2857142857143,6923.6664026787275,0.027220338572612374
344.2857142857143,7480.826455225086,0.02558602185112493
344.2857142857143,8082.822192522714,0.024049829961516736
344.2857142857143,8733.261623828437,0.02260587146150809
344.2857142857143,9436.04310147889,0.021248608632657366
344.2857142857143,10195.378685327301,0.019972836242682968
344.2857142857143,11015.819387358995,0.01877366158290156
344.2857142857143,11902.282447787144,0.017646485704224103
344.2857142857143,12860.08080610565,0.01658698577974779
344.2857142857143,13894.954943731389,0.015591098526302975
344.2857142857143,15013.107289081743,0.014655004621375122
344.2857142857143,16221.239391291729,0.013775114055638842
344.2857142857143,17526.592085367585,0.012948052364930173
344.2857142857143,18936.988889503602,0.012170647688854922
344.2857142857143,20460.88289466011,0.011439918606401818
344.2857142857143,22107.407427431233,0.010753062701908803
344.2857142857143,23886.430789846003,0.010107445817531955
